,id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height
2914,0072137cx001-01,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Centro,False,"37,0","21,0"
2915,0071824cxvarios1-06,A Glória vista a partir do Morro do Castelo,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro do Castelo,False,"24,0","18,0"
2916,0071824cxvarios1-05,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2917,0071824cxvarios1-04,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2918,0071824cxvarios1-03,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2919,0071824cxvarios1-02,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2920,0071824cxvarios1-01,Vista do Cais Pharoux a partir da Ilha das Cobras,"Cais Pharoux, Praça D. Pedro II, atual Praça XV de Novembro; ao fundo, morro do Castelo e o Pão de Açúcar.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2921,0071824cxsn2-13,Vista do Outeiro da Glória,"Ao fundo, a Igreja do Outeiro da Glória e a chaminé da estação da City Improvement.",Marc Ferrez,,1880-01-01,1888-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Glória,False,"24,0","18,0"
2922,0071824cxsn2-12,Bambuzal,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Jardim Botânico,False,"24,0","18,0"
2923,0071824cxsn2-11,Interior do Jardim Botânico,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Jardim Botânico,False,"24,0","18,0"
2924,0071824cxsn2-10,Interior do Jardim Botânico,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Jardim Botânico,False,"24,0","18,0"
2925,0071824cxsn2-09,"Avenida Central, atual Rio Branco","Vista da Avenida Central, já inaugurada, na altura das ruas 7 de Setembro com Rodrigo Silva.",Marc Ferrez,,1900-01-01,1910-01-01,NEGATIVO/ Vidro,GELATINA/ Corante,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2926,0071824cxsn2-08,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",Marc Ferrez,,1903-01-01,1906-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Lapa,False,"24,0","18,0"
2927,0071824cxsn2-07,"Praia de Copacabana, ao fundo a Igreja de Nossa Senhora de Copacabana",Atual Forte de Copacabana.,Marc Ferrez,,1895-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Copacabana,False,"24,0","18,0"
2928,0071824cxsn2-06,"Avenida Central, nas proximidades do cruzamento com a Rua do Rosário",,Marc Ferrez,,1899-01-01,1909-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2929,0071824cxsn2-04,"Praia de Botafogo, ao fundo o Morro do Corcovado e a Pedra da Gávea",,Marc Ferrez,,1895-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Botafogo,False,"24,0","18,0"
2930,0071824cxsn2-03,"Praia de Copacabana, ao fundo a Igreja de Nossa Senhora de Copacabana",A Igreja deu lugar ao atual Forte de Copacabana.,Marc Ferrez,,1895-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Copacabana,False,"24,0","18,0"
2931,0071824cxsn2-02,"Avenida Central, atual Rio Branco","Avenida com prédio em construção, ao fundo o Morro do Castelo.",Marc Ferrez,,1900-01-01,1910-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2932,0071824cxsn2-01,"Avenida Central, atual Rio Branco","Avenida com prédios ainda em construção, Morro do Pão de Açúcar ao fundo.",Marc Ferrez,,1900-01-01,1910-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2933,0071824cxsn1-12,Igreja Anglicana,"A Igreja Anglicana localizava-se na Rua Evaristo da Veiga, foi construída em 1891 e demolida no início do Século XIX para reurbanização da área.",Marc Ferrez,,1900-01-01,1910-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 xm",Centro,False,"18,0","24,0"
2934,0071824cxsn1-10,"Real Gabinete Português de Leitura, na rua Luís de Camões. À direita, os fundos da Escola Politécnica, atual IFCS/UFRJ",,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,False,"18,0","24,0"
2935,0071824cxsn1-04,Igreja Anglicana,"A Igreja Anglicana localizava-se na Rua Evaristo da Veiga, foi construída em 1891 e demolida no início do Século XIX para reurbanização da área.",Marc Ferrez,,1900-01-01,1910-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,False,"18,0","24,0"
2936,0071824cxrio4-05,Imprensa Nacional,"Prédio da Imprensa Nacional, ao fundo o morro de Santo Antônio. Inaugurado em 1877, o prédio da Imprensa Nacional foi demolido em 1941. O projeto é assinado pelo arquiteto carioca Antonio de Paula Freitas.",Marc Ferrez,,1877-01-01,1885-01-01,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro; Rua Treze de Maio,False,"24,0","18,0"
2937,0071824cxrio3-09,Passeio Público,,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2938,0071824cxrio3-07,Vista da Baía de Guanabara vista a partir de Niterói,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",,False,"24,0","18,0"
2939,0071824cxrio3-06,Baía de Guanabara e arredores,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",,False,"18,0","24,0"
2940,0071824cxrio3-05,"Rua Direita, atual rua Primeiro de Março","Destaque para o prédio dos Correios, em primeiro plano, e para o prédio da Bolsa de Fundos Públicos, atual CCBB, adiante.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,False,"18,0","24,0"
2941,0071824cxrio3-04,Bairro do Flamengo visto do Morro Nova Cintra,"Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro Nova Cintra,False,"24,0","18,0"
2942,0071824cxrio3-03,"Bairro da Glória a partir do Morro do Castelo, ao fundo a Igreja de Nossa Senhora da Glória do Outeiro",,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Glória,False,"24,0","18,0"
2943,0071824cxrio3-02,Ilha da Boa Viagem,,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,False,"24,0","18,0"
2944,0071824cxrio3-01,Morro do Pão de Açúcar visto a partir da Fortaleza de Santa Cruz,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Fortaleza de Santa Cruz,False,"24,0","18,0"
2945,0071824cxrio2-13,"Rua São Clemente, ao fundo o morro do Corcovado","Rua São Clemente, tradicional rua do Bairro de Botafogo. O nome da rua se dá em homenagem ao Padre Clemente, que foi tesoureiro mor da igreja de São Sebastião (velho prédio da Sé), e devido a riqueza de sua família adquiriu grande parte do bairro de Botafogo. As terras de Clemente tinham como limite a Enseada de Botafogo, a Lagoa de Sacopenapã (hoje Rodrigo de Freitas) e os morros de São João e Dona Marta, este último batizado em homenagem à mãe de Clemente.",Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i:/sp: 24,0 x 18,0 cm",Botafogo,False,"18,0","24,0"
2946,0071824cxrio2-12,Enseada de Botafogo,,Marc Ferrez,,1875-01-01,1885-01-01,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i:/sp:18,0 x 24,0 cm",Botafogo,False,,
2947,0071824cxrio2-11,"Rua Direita, atual rua Primeiro de Março","Destaque para o prédio dos Correios, em primeiro plano, e para o prédio da Bolsa de Fundos Públicos, atual CCBB, adiante.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,False,"18,0","24,0"
2948,0071824cxrio2-10,Regatas na Praia de Botafogo,,Marc Ferrez,,1894-01-01,1910-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Botafogo,False,"24,0","18,0"
2949,0071824cxrio2-09,Procissão Marítima,Provavelmente se trata da recepção de um evento de porte internacional.,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Urca,False,"24,0","18,0"
2950,0071824cxrio2-08,Fortaleza da Laje após a Revolta da Armada,A fortaleza de Laje permaneceu leal ao Governo de Floriano Peixoto quando o Almirante Custódio de Melo comandou uma esquadra revoltosa no episódio que ficou conhecido como Revolta da Armada.,Marc Ferrez,1893-01-01,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,True,"24,0","18,0"
2951,0071824cxrio2-07,Entrada da Baía de Guanabara e Pão de Açucar,"Vista da entrada da Baía de Guanabara, tomada do Forte do Imbuí (Niterói).",Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Forte do Imbuí,False,"24,0","18,0"
2952,0071824cxrio2-06,"Rua Primeiro de Março, com destaque para a Igreja de Santa Cruz dos Militares","Vista da Rua Primeiro de Março (antiga Rua Direita), à esquerda Igreja de Santa Cruz dos Militares, à direita Igreja da Ordem terceira do Carmo e ao fundo o Morro do Castelo.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2953,0071824cxrio2-05,"Mercado da Praia do Peixe, ao fundo, torres da Igreja da Ordem Terceira do Carmo",,Marc Ferrez,,1880-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Praça XV; Centro,False,"24,0","18,0"
2954,0071824cxrio2-04,Pedra de Itapuca,"Pedra de Itapuca, em Niterói, trata-se de um monumento natural localizado entre as praias de Icaraí e das Flechas, sob a designação indígena de Itapuca (pedra furada) por haver tido, em sua forma original, um túnel natural. A pedra foi parcialmente demolida por ordens do Presidente da Província, Conselheiro Pedreira, para dar prosseguimento ao Plano de Arruamento de 1840-1841, criando uma comunicação direta entre os bairros do Ingá e Icaraí.",Marc Ferrez,,1879-01-01,1889-01-01,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i:/sp: 18,0 x 24,0 cm",Praia das Flechas,False,"24,0","18,0"
2955,0071824cxrio2-03,"Panorama do centro do Rio, ao fundo a Ilha Fiscal","Panorama da cidade do Rio de Janeiro, provavelmente a partir do Morro do Castelo.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro do Castelo,False,"24,0","18,0"
2956,0071824cxrio2-02_2,Morro do Corcovado tomado da Floresta da Tijuca,,Marc Ferrez,,1881-01-01,1891-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Floresta da Tijuca,False,"18,0","24,0"
2957,0071824cxrio1-09,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar","Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).",Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Jurujuba,False,"24,0","18,0"
2958,0071824cxrep3-08,Retrato de G. Leuzinger,Reprodução,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",,False,"18,0","24,0"
2959,0071824cxrep1-08,Vista do Forte São João  e montanhas do Rio de Janeiro a partir de Niterói,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",,False,"24,0","18,0"
2960,0071824cxrecife-08,Vista do Bairro Santo Antonio,"Semelhante a foto - autor  Vilela 
reprodução-
Primeiro plano a Ponte 7 de Setembro",Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",,False,"24,0","18,0"
2961,0071824cxpintcand-04,"Praça XV de Novembro, ao centro, o Chafariz do Mestre Valentin",Praça XV de novembro após a reforma ocorrida durante a gestão do prefeito Pereira Passos.,Marc Ferrez,,1885-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro; Praça XV,False,"24,0","18,0"
2962,0071824cxpintcand-03,Praça XV de Novembro,"À esquerda o Paço Imperial, à direita o Arco do Teles e, em frente, a catedral da Sé, atual Igreja do Carmo.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro; Praça XV,False,"24,0","18,0"
2963,0071824cxpintcand-01,"Praça XV de Novembro, antiga Praça D. Pedro II",,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2964,0071824cxminas3-07,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",Marc Ferrez,,1896-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Lapa,False,"24,0","18,0"
2965,0071824cxjulioferrez2-01,"Cine Pathé na Avenida Central, 116",,Augusto Malta,1926-06-25,1926-01-01,1926-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro; Avenida Central,True,"18,0","24,0"
2966,0071824cxavulsos2-04,Rua da Quitanda,,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,False,"18,0","24,0"
2967,0071824cxavulsos2-03,Rua da Quitanda,,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,False,"18,0","24,0"
2968,0071824cxavulsos2-02,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",,False,"18,0","24,0"
2969,0071824cxavulsos2-01,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",,False,"18,0","24,0"
2970,0071824cxambulantesb-05,"Ambulantes no largo do Paço, morro do Castelo ao fundo","No ano de 1900, Ferrez inicia a produção de séries de cartões postais, ampliando significativamente o alcance e o público de suas imagens. De acordo com o pesquisador Paulo Berger, o fotógrafo teria produzido cerca de 350 postais diferentes, em sua maioria de vistas do Rio de Janeiro. Na primeira série editada, com títulos e endereço do fotógrafo em francês, “Rue de S. Jose 88”,  há dois cartões que trazem duas imagens de vendedores, cada uma: “Vendeurs ambulants (de cebola e galinhas)”, “Vendeurs ambulants”(de legumes e vassoura). Tais imagens, provavelmente realizadas no final do século, pertencem a um conjunto de retratos de tipos populares das ruas do Rio, como o Cesteiro, o Funileiro, o Vassoreiro, o Mascate e os Jornaleiros, posando com suas mercadorias em frente a um fundo neutro, cuja autoria foi, durante muito tempo, atribuída exclusivamente a Ferrez. Um exame nos negativos de vidro que se encontram no acervo do Instituto Moreira Salles, revelou, entretanto, que algumas delas são assinadas por Gomes Junior, um autor desconhecido.",Gomes Junior,,1894-01-01,1904-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro; Praça XV de Novembro,False,"24,0","18,0"
2971,0071824cx127-10,Igreja de São Francisco de Paula,"A Igreja São Francisco de Paula foi inaugurada oficialmente em 7 de março de 1865, com a presença dos imperadores D. Pedro II e D. Teresa Cristina.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro; Largo de São Francisco de Paula,False,"18,0","24,0"
2972,0071824cx127-08,Catedral Presbiteriana do Rio de Janeiro,"Catedral Presbiteriana localizada no Centro do Rio de Janeiro, fundada em 1862.",Marc Ferrez,,1890-01-01,1900-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro; Rua Silva Jardim,False,"18,0","24,0"
2973,0071824cx127-07,Catedral Presbiteriana do Rio de Janeiro,"Catedral Presbiteriana localizada no Centro do Rio de Janeiro, fundada em 1862.",Marc Ferrez,,1890-01-01,1900-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro; Rua Silva Jardim,False,"18,0","24,0"
2974,0071824cx127-06,Igreja Nossa Senhora da Glória,"Por decreto imperial, em 1834, foi criada no Rio de Janeiro a freguesia de Nossa Senhora da Glória no Largo do Machado. Foi inaugurada em 17 de junho de 1842 tendo como patrono perpétuo D. Pedro II.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x18,0 cm",Largo do Machado,False,,
2975,0071824cx126-11,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar","Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).",Marc Ferrez,,1891-01-01,1891-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Jurujuba,False,"24,0","18,0"
2976,0071824cx126-10,Monumento em homenagem a Pedro Álvares Cabral,"Monumento criado por ocasião das comemorações dos 400 anos do descobrimento do Brasil, pelo escultor Rodolfo Bernardeli, em homenagem a Pedro Álvares Cabral.",Marc Ferrez,,1897-01-01,1910-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Largo da Glória,False,"24,0","18,0"
2977,0071824cx126-09,Panorama dos bairros do Flamengo e Catete,"Destaque para o Palácio do Catete, à esquerda, e para o morro do Corcovado com o mirante Chapéu do Sol ao fundo.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Catete,False,"24,0","18,0"
2978,0071824cx126-08,"Bairro da Lapa a partir de Santa Teresa, ao fundo o Morro do Castelo",Destaque para a Igreja Nossa Senhora do Carmo da Lapa e Igreja de Santa Luzia.,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Santa Teresa,False,"24,0","18,0"
2979,0071824cx126-07,"Estrada de Ferro do Corcovado, Viaduto do Silvestre, Km 1 (aproximadamente)","Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",Marc Ferrez,,1884-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Floresta da Tijuca,False,"24,0","18,0"
2980,0071824cx126-06,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2981,0071824cx126-05,Igreja de São Joaquim,"Vista da Igreja de São Joaquim na antiga Rua Larga, atual avenida Marechal Floriano, erguida em 1758.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm","Centro; Rua Larga de São Joaquim, atual Marechal Floriano",False,"18,0","24,0"
2982,0071824cx126-02,"Panorama do centro do Rio de Janeiro, a partir da Ilha das Cobras, no primeiro plano a Alfândega e a torre da Candelária",,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2983,0071824cx126-01,Enseada de Botafogo,"Vista da antiga praia de Botafogo, vendo-se o Morro do Corcovado ao fundo.",Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp:18,0 x 24,0 cm",Botafogo,False,,
2984,0071824cx125-01,Passeio Público,"A lagoa do Boqueirão foi aterrada com material proveniente do desmonte do pequeno Morro das Mangueiras, que se erguia onde hoje está a Rua Visconde de Maranguape, na Lapa. A tarefa de arrasar o morro, aterrar a lagoa e construir o jardim foi entregue ao Mestre Valentim da Fonseca e Silva, considerado o melhor escultor do Rio na época. O Passeio Público foi construído entre 1779 e 1783. Foi o primeiro jardim público da cidade e do país, até então existiam apenas hortas e canteiros.",Marc Ferrez,,1875-01-01,1885-01-01,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,False,"24,0","18,0"
2985,0071824cx121-11,Vista da Cidade de Petrópolis,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",,False,"24,0","18,0"
2986,0071824cx121-04,"Museu Nacional, antigo Palácio Imperial de São Cristóvão",,Marc Ferrez,,1882-01-01,1892-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 xm",São Cristóvão; Quinta da Boa Vista,False,"24,0","18,0"
2987,0071824cx121-03,"Museu Nacional, antigo Palácio Imperial de São Cristóvão","Museu Nacional, instalado na antiga residência oficial da família Imperial na Quinta da Boa Vista em São Cristóvão.",Marc Ferrez,,1882-01-01,1892-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 18,0 x 24,0 cm",São Cristóvão; Quinta da Boa Vista,False,"24,0","18,0"
2988,0071824cx121-02,"Museu Nacional, antigo Palácio Imperial de São Cristóvão",,Marc Ferrez,,1882-01-01,1892-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,x24,0 cm",São Cristóvão; Quinta da Boa Vista,False,,
2989,0071824cx114-06,Vista do cais Pharoux,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de novembro; ao fundo, morro do Castelo e o Pão de Açúcar.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2990,0071824cx114-05,Vista do cais Pharoux,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de novembro; ao fundo, morro do Castelo e o Pão de Açúcar.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2991,0071824cx114-04,Vista do cais Pharoux,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de Novembro; ao fundo o Pão de Açúcar.",Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,False,"24,0","18,0"
2992,0071824cx114-03,A Glória vista a partir do Morro do Castelo,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,,0 x 24,0 cm",Morro do Castelo,False,,
2993,0071824cx114-02,A Glória vista a partir do Morro do Castelo,,Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro do Castelo,False,"24,0","18,0"
2994,0071824cx114-01,Pavilhão do Club de Regatas Botafogo,"No dia 1º de julho de 1894, nascia na praia de Botafogo o Club de Regatas Botafogo. O clube ganhou esse nome em homenagem à enseada do bairro onde competiam os seus barcos. A sede era em um casarão demolido, no sul da praia de Botafogo, encostado ao Morro do Pasmado, onde hoje termina a Avenida Pasteur.",Marc Ferrez,,1895-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Botafogo,False,"24,0","18,0"
2995,0071824cx112-11,Igreja de Nossa Senhora da Lapa dos Mercadores,"Igreja de Nossa Senhora da Lapa dos Mercadores, localiza-se na rua do Ouvidor, entre as ruas do Mercado e 1º de Março, erguido em 1743.",Marc Ferrez,,1890-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro; Rua do Ouvidor,False,"18,0","24,0"
