id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,date_created,date_circa,image_width,image_height
0071824cx070-13,"Embarcações em frente ao Mercado do Peixe, ao fundo o Morro do Castelo","Morro do castelo, Cais Pharoux e Praia dos Mineiros.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,circa,,1885/1895,"24,0","18,0"
0071824cx071-01,Aqueduto da Carioca,,Marc Ferrez,1886-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0  cm",Floresta da Tijuca,circa,,1880/1890,"18,0","24,0"
0071824cx071-02,Aqueduto da Carioca,,Marc Ferrez,1886-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Floresta da Tijuca,circa,,1880/1890,"18,0","24,0"
0071824cx071-03,Inauguração do monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,1902-01-01,1902,1902,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Praça da Glória,year,1902,1902/1902,"18,0","24,0"
0071824cx071-04,Monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,1902-01-01,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Praça da Glória,circa,,,"18,0","24,0"
0071824cx071-05,Morro do Corcovado tomado da Floresta da Tijuca,,Marc Ferrez,1886-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Floresta da Tijuca,circa,,1880/1890,"18,0","24,0"
0071824cx071-06,Ilha de Paquetá,"Paquetá é um dos bairros mais antigos do Rio de Janeiro. O primeiro registro da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrofo da expedição de Villegaignon (cuja missão era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565 Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a frequenter a ilha com certa frequência.",Marc Ferrez,1889-01-01,1884,1894,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1884/1894,"24,0","18,0"
0071824cx071-07,Inauguração do monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,1902-01-01,1902,1902,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Praça da Glória,year,1902,1902/1902,"18,0","24,0"
0071824cx071-09,Monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,1902-01-01,1902,1905,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Praça da Glória,circa,,1902/1905,"18,0","24,0"
0071824cx071-10,Autoridades na inauguração do monumento em homenagem ao Visconde do Rio Branco,"Inauguração da estátua do Visconde de Rio Branco de autoria de Félix Maurice Charpentier, ocorrida em 13 de maio de 1902 na praça da Glória.",Marc Ferrez,1902-01-01,1902,1902,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Praça da Glória,year,1902,1902/1902,"18,0","24,0"
0071824cx072-01,Igreja de Nossa Senhora da Glória,"Por decreto imperial de 1834, foi criada no Rio de Janeiro a freguesia de Nossa Senhora da Glória no Largo do Machado, e no dia 30 de outubro do mesmo ano  foram marcados os seus limites.",Marc Ferrez,1890-01-01,1885,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Largo do Machado,circa,,1885/1890,"18,0","24,0"
0071824cx072-02,Igreja de Santo Antônio dos Pobres,"Esta igreja localiza-se no Centro do Rio de Janeiro, na Rua dos Inválidos nº 42, na esquina com a Rua do Senado. A história do templo que atende os devotos de Santo Antônio e que já passou por reconstruções, remete ao longínquo ano de 1807, quando então surgiu a ideia de erguer uma capela.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,circa,,1885/1895,"18,0","24,0"
0071824cx072-04,Vista do bairro da Glória,"Bairro da Glória, em primeiro plano, carroça e bondes; ao fundo, a Igreja do Outeiro da Glória e a chaminé da estação da City Improvement.",Marc Ferrez,1892-01-01,1887,1897,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Glória,circa,,1887/1897,"24,0","18,0"
0071824cx072-07,Centro do Rio de Janeiro a partir da Ilha das Cobras,"Centro do Rio, destaque para o prédio da Alfandega e para a igreja da Candelária.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,circa,,1885/1895,"24,0","18,0"
0071824cx072-08,Centro do Rio de Janeiro a partir da Ilha das Cobras,"Centro do Rio, destaque para o prédio da Alfandega e para a igreja da Candelária.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Ilha das Cobras,circa,,1885/1895,"24,0","18,0"
0071824cx072-10,"Vista da Baía de Guanabara, do Pão de Açúcar e do bairro de Botafogo a partir do Corcovado",,Marc Ferrez,1884-01-01,1879,1889,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,8 x 24,0 cm",Corcovado,circa,,1879/1889,"24,0","18,8"
0071824cx081-01,Rua do Ouvidor,"Em 1745, a Fazenda Real adquiriu algumas casas na rua para instalar a residência dos Ouvidores. O segundo deles (1748-1750), Francisco Berquó da Silva Pereira, tornou-se conhecido, e a rua passou a ser, desde então, a Rua do Ouvidor.",Marc Ferrez,1895-01-01,1890,1905,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro,circa,,1890/1905,"18,0","24,0"
0071824cx081-02,Bairro do Flamengo visto do Morro Nova Cintra,"Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar e uma parte do Morro da Viúva.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 18,0 x 24,0 cm",Morro Nova Cintra,circa,,1885/1895,"24,0","18,0"
0071824cx081-03,Corcovado - caminho do Aqueduto,,Marc Ferrez,1886-01-01,1881,1891,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Floresta da Tijuca,circa,,1881/1891,"18,0","24,0"
0071824cx081-04,Pequena Ponte do Diabo,,Marc Ferrez,1885-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 24,0 x 18,0 cm",Floresta da Tijuca,circa,,1880/1890,"18,0","24,0"
0071824cx081-05,Corcovado,Morro do Corcovado a partir da Floresta da Tijuca.,Marc Ferrez,1884-01-01,1879,1889,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Floresta da Tijuca,circa,,1879/1889,"24,0","18,0"
0071824cx081-06,Ilha Fiscal,"Vista da Ilha Fiscal, tomada de uma embarcação. Transferida para a Marinha pelo Ministério da Fazenda, em 1913, a Ilha é hoje parte do Complexo Cultural do Serviço de Documentação da Marinha (DPHDM). Cenário do evento que ficou conhecido como “O Último Baile do Império”, realizado alguns dias antes da Proclamação da República.",Marc Ferrez,1895-01-01,1890,1900,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1890/1900,"24,0","18,0"
0071824cx081-08,Vista do Corcovado,Morro do Corcovado a partir da Floresta da Tijuca.,Marc Ferrez,1884-01-01,1879,1889,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Floresta da Tijuca,circa,,1879/1889,"18,0","24,0"
0071824cx081-09,Corcovado - caminho do Aqueduto,Vista do Aqueduto da Carioca (posteriormente o caminho do aqueduto foi substituído pela ruas Almirante Alexandrino e pela Estrada das paineiras).,Marc Ferrez,1886-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 18,0 x 24,0 cm",Floresta da Tijuca,circa,,1880/1890,"24,0","18,0"
0071824cx081-10,"Estrada de Ferro do Corcovado com Mirante Chapéu do Sol ao fundo, Km 3.6","Trecho final da Estrada de Ferro do Corcovado, Km 3.6.",Marc Ferrez,1885-01-01,1885,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 18,0 x 24,0 cm",Floresta da Tijuca,circa,,1885/1890,"24,0","18,0"
0071824cx083-15,Barco a vela,,Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1885/1895,"24,0","18,0"
0071824cx084-07,Casa da Moeda,"Prédio que foi a sede da Casa da Moeda a partir de 1868, em 1984 passou a ser sede do Arquivo Nacional.",Marc Ferrez,1880-01-01,1880,1880,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i:/sp: 18,0 x 24,0 cm",Campo da Aclamação; atual Campo de Santana,circa,,1880/1880,"24,0","18,0"
0071824cx084-08,"Antigo edifício do Supremo Tribunal Federal, atual Centro Cultural da Justiça Federal","Supremo Tribunal Federal (atual Centro Cultural da Justiça Federal), no cruzamento da rua do Rosário e Primeiro de Março.",Marc Ferrez,1910-01-01,1905,1910,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm","Rua 1º de Março, Centro",circa,,1905/1910,"18,0","24,0"
0071824cx084-09,Escola Nacional de Belas Artes,"Antigo prédio da Escola Nacional de Belas Artes, na Travessa das Belas Artes próximo à Praça Tiradentes. Antes da proclamação da República se chamava Academia Imperial de Belas Artes.",Marc Ferrez,1891-01-01,1889,1899,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Centro; Travessa das Belas Artes,circa,,1889/1899,"18,0","24,0"
0071824cx084-10,"Hospício Nacional de Alienados, atual Universidade Federal do Rio de Janeiro","Hospício Nacional de Alienados, atual campus Praia vermelha da UFRJ. O Hospício Pedro II, inaugurado no Rio de Janeiro em 1852, foi o primeiro hospital psiquiátrico do Brasil e o segundo da América Latina.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Urca,circa,,1885/1895,"24,0","18,0"
0071824cx092-01,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",,circa,,,"24,0","18,0"
0071824cx092-02,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baia da Guanabara,circa,,,"24,0","18,0"
0071824cx092-04,Panorama do centro do Rio de Janeiro a partir do Morro do Castelo,"Panorama do centro do Rio de Janeiro, com rua Primeiro de Março e Praça XV em primeiro plano e ao fundo Ilha das Cobras.",Marc Ferrez,1890-01-01,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro do Castelo,circa,,,"24,0","18,0"
0071824cx092-05,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baia da Guanabara,circa,,,"24,0","18,0"
0071824cx092-06,Docas da Alfândega e Mercado da Praia do Peixe,"Docas da Alfândega e Mercado do Peixe, em segundo plano; ao fundo, à direita, morro do Castelo e, à esquerda, ilha de Villegaignon.",Marc Ferrez,1905-01-01,1900,1910,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro; Praça XV de Novembro,circa,,1900/1910,"24,0","18,0"
0071824cx092-07,Arsenal da Marinha,"Fundado em 1763, o Arsenal da Marinha é a organização militar mais antiga da Marinha do Brasil.",Marc Ferrez,1895-01-01,1890,1905,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp:18,0 x 24,0 cm",Baía da Guanabara,circa,,1890/1905,,
0071824cx093-02,Ilha do Manguinho,"Ilha localizada na Baía de Guanabara, perto da Ilha de Paquetá.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp 18,0 x 24,0 cm",Baía de Guanabara,circa,,1885/1895,,
0071824cx093-03,Ilha do Manguinho,"Ilha localizada na Baía de Guanabara, perto da Ilha de Paquetá.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1885/1895,"24,0","18,0"
0071824cx093-04,Ilha de Paquetá,"Paquetá é um dos bairros mais antigos do Rio de Janeiro. O primeiro registro da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrofo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565 Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a frequenter a ilha com certa frequência.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1885/1895,"24,0","18,0"
0071824cx093-07,Ilha de Manguinho,"Ilha localizada na Baía de Guanabara, perto da Ilha de Paquetá.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1885/1895,"24,0","18,0"
0071824cx096b-01,Escola Politécnica e estátua de José Bonifácio,"Vista da Escola Politécnica, atual IFCS/UFRJ. Destinado a abrigar instituições educacionais do país nos anos subseqüentes o espaço foi usado pela Escola Militar (1842), Escola Politécnica (1874) e durante todo o século XX e XXI pelo IFCS-UFRJ (Instituto de Filosofia e Ciências Sociais da Universidade Federal do Rio de Janeiro).",Marc Ferrez,1874-01-01,1871,1884,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Largo de São Francisco,circa,,1871/1884,"24,0","18,0"
0071824cx096b-04,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",Marc Ferrez,1905-01-01,1900,1910,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Lapa,circa,,1900/1910,"24,0","18,0"
0071824cx096b-05,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",Marc Ferrez,1905-01-01,1900,1910,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Lapa,circa,,1900/1910,"24,0","18,0"
0071824cx096b-05t,"Aqueduto da Carioca , também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",Marc Ferrez,1905-01-01,1905,1905,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Lapa,year,1905,1905/1905,"24,0","18,0"
0071824cx096b-09,Jardim Botânico,,Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",,circa,,1885/1895,"24,0","18,0"
0071824cx096b-12,Cascata Pinel,"Vista da Cascata Grande da Tijuca, tomada do interior da Floresta da Tijuca.",Marc Ferrez,1880-01-01,1875,1885,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i:/sp: 18,0 x 24,0 cm",,circa,,1875/1885,"24,0","18,0"
0071824cx098-01,Caminho do Aqueduto,,Marc Ferrez,1886-01-01,1881,1891,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Floresta da Tijuca,circa,,1881/1891,"18,0","24,0"
0071824cx098-02,Bairro do Flamengo visto do Morro Nova Cintra,"Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar e o morro da Viúva.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro Nova Cintra,circa,,1885/1895,"24,0","18,0"
0071824cx098-03,"Praça XV de Novembro, ao fundo a catedral da Sé, atual Igreja do Carmo",,Marc Ferrez,1903-01-01,1898,1908,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro; Praça XV,circa,,1898/1908,"24,0","18,0"
0071824cx098-05,Rua São Clemente,"Rua São Clemente, e morro do Corcovado ao fundo.",Marc Ferrez,1885-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 18,0 cm",Botafogo,circa,,1880/1890,"18,0","24,0"
0071824cx098-06,Ilha das Flores,"Desconhecida por boa parte dos moradores da região, um dos marcos históricos da imigração no Brasil do século XIX está em São Gonçalo, onde funcionou a primeira hospedaria de imigrantes de todo o país. Nos últimos dois séculos, a ilha também abrigou um importante engenho de mandioca, foi espaço para uma pioneira experiência de criação intensiva de peixes, funcionou como presídio e depois como sede da Tropa de Reforço da Força de Fuzileiros da Esquadra do Corpo de Fuzileiros Navais, da marinha do Brasil.",Marc Ferrez,1885-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1880/1890,"24,0","18,0"
0071824cx098-08,Panorama do centro do Rio de Janeiro a partir do Morro do Castelo,"A cidade vista a partir do Morro do Castelo, destaque para as cúpulas das igrejas da Órdem Terceira e de Nossa Senhora do Carmo, ambas na rua Direita, atual rua Primeiro de Março, e da igreja da Candelária, na atual avenida Presidente Vargas. É possível ver também o Paço Imperial, na Praça XV de Novembro.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro do Castelo; Centro,circa,,1885/1895,"24,0","18,0"
0071824cx098-09,Panorama do centro do Rio de Janeiro a partir do Morro do Castelo,"A cidade vista a partir do Morro do Castelo, destaque para as cúpulas das igrejas da Órdem Terceira e de Nossa Senhora do Carmo, ambas na rua Direita, atual rua Primeiro de Março, e da igreja da Candelária, na atual avenida Presidente Vargas. É possível ver também o Paço Imperial, na Praça XV de Novembro.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Morro do Castelo,circa,,1885/1895,"24,0","18,0"
0071824cx098-11,Vista do Pão de Açucar,,Marc Ferrez,1885-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Rio de Janeiro,circa,,1880/1890,"24,0","18,0"
0071824cx098-17,Mercado da Praia do Peixe (à esquerda) e Ilha Fiscal (ao fundo),,Marc Ferrez,1900-01-01,1895,1905,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 18,0 x 24,0 cm",Praça XV de Novembro; Centro,circa,,1895/1905,"24,0","18,0"
0071824cx101-07,"Praça XV de Novembro, à direita, Mercado da Praia do Peixe",,Marc Ferrez,1905-01-01,1875,1910,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro,circa,,1875/1910,"24,0","18,0"
0071824cx101-09,Entrada da Baía de Guanabara,"Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).",Marc Ferrez,1885-01-01,1880,1890,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Jurujuba,circa,,1880/1890,"24,0","18,0"
0071824cx101-10,Ilha da Boa Viagem,"Ilha da Boa Viagem localiza-se no interior da baía de Guanabara, na cidade de Niterói, estado do Rio de Janeiro, no Brasil.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Baía de Guanabara,circa,,1885/1895,"24,0","18,0"
0071824cx101-11,Morro de Gragoatá com a Fortaleza de Gragoatá ao fundo,,Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Gragoatá,circa,,1885/1895,"24,0","18,0"
0071824cx106-01,Ministério da Agricultura,"Prédios Gêmeos dos ministérios da viação e agricultura, construção neoclássica que ficava atrás do hoje Palácio Tiradentes. Esses prédios foram demolidos nos anos 40 para a construção de um anexo em estilo art-decô para a então Câmara dos Deputados, prédio este demolido nos anos 70-80 para a construção de um novo prédio que faz a função de prédio auxiliar da ALERJ.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Centro; Rua Dom Manuel,circa,,1885/1895,"24,0","18,0"
0071824cx106-02,Palácio da Prefeitura Municipal,"Vista da fachada do palácio da Prefeitura Municipal no Paço Municipal, próximo a atual Biblioteca Parque Estadual na avenida Presidente Vargas. A Prefeitura do Rio de Janeiro já ocupou sete sedes, desde 1892, quando Floriano Peixoto, então presidente da República, assinou a Lei Orgânica do Distrito Federal, em 20 de setembro de 1892, estabelecendo a Prefeitura do Rio de Janeiro, sua sede foi instalada num palacete situado no Campo de Santana e ali permaneceu até 1942, quando, devido às obras de construção da Avenida Presidente Vargas, que previam a demolição de parte do local, incluindo o prédio da prefeitura, foi transferida para um casarão no Parque da Cidade, na Gávea.",Marc Ferrez,1890-01-01,1885,1895,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 18,0 x 24,0 cm",Campo de Santana,circa,,1885/1895,"24,0","18,0"
