qid,Qid,P31,Lpt-br,Dpt-br,Den,P571,qal1319,qal1326,P17,P1259,qal2044,qal7787,qal8208,P170,P186,P195,P217,P2079,P4036,P2049,P2048,P7835
Q65621445,,Q125191,"Praia de Botafogo, ao fundo o Morro do Corcovado e a Pedra da Gávea",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1900-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.941703211999997/-43.17514173599999,56.822672330262314U11573,-108.4521339208984U28390,90.92999999999996U28390,Q3180571,Q11469,Q71989864,0071824cxsn2-04,Q172984,50.0U28390,24.0U174728,18.0U174728,78574
Q65620733,,Q125191,"Avenida Central, nas proximidades do cruzamento com a Rua do Rosário",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1904-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90228411545844/-43.17886722676465,17.743649269848486U11573,141.0722410057502U28390,90.36653062153748U28390,Q3180571,Q11469,Q71989864,0071824cxsn2-06,Q172984,50.26U28390,24.0U174728,18.0U174728,78712
Q89054735,,Q125191,"Aqueduto da Carioca, também conhecido como Arcos da Lapa",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1905-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.913285016678447/-43.18130016706864,35.75483324741894U11573,103.27630550207701U28390,78.13577343748767U28390,Q3180571,Q11469,Q71989864,0071824cxsn2-08,Q172984,50.01U28390,24.0U174728,18.0U174728,78576
Q89054732,,Q125191,"Avenida Central, atual Rio Branco",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1905-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90229475712113/-43.178819347633954,15.99462047136312U11573,141.8922725222826U28390,90.24023719007099U28390,Q3180571,Q11469,Q71989864,0071824cxsn2-09,Q172984,45.0U28390,24.0U174728,18.0U174728,78577
Q89054725,,Q125191,Interior do Jardim Botânico,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.960914027187272/-43.272996312614616,364.22065878969636U11573,-141.8669663036103U28390,97.95079785756457U28390,Q3180571,Q11469,Q71989864,0071824cxsn2-10,Q172984,55.26U28390,24.0U174728,18.0U174728,78578
Q65621446,,Q125191,Vista do Outeiro da Glória,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1883-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.918590361779646/-43.176220407954894,10.88152953146638U11573,159.77556841297968U28390,93.25838278913108U28390,Q3180571,Q11469,Q71989864,0071824cxsn2-13,Q172984,48.82U28390,24.0U174728,18.0U174728,78581
Q89054730,,Q125191,Vista do Cais Pharoux a partir da Ilha das Cobras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89659054406858/-43.1746370719814,35.03108806741351U11573,161.36189200733432U28390,90.16168822534357U28390,Q3180571,Q11469,Q71989864,0071824cxvarios1-01,Q172984,69.16U28390,24.0U174728,18.0U174728,78592
Q65620736,,Q125191,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89634846207379/-43.174064301087896,42.02365701904046U11573,-147.26912053281558U28390,89.172378650283U28390,Q3180571,Q11469,Q71989864,0071824cxvarios1-02,Q172984,71.55U28390,24.0U174728,18.0U174728,78593
Q89054728,,Q125191,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89628595648161/-43.174036668380616,41.402780164008384U11573,-148.04009553446832U28390,90.74452204902431U28390,Q3180571,Q11469,Q71989864,0071824cxvarios1-03,Q172984,75.0U28390,24.0U174728,18.0U174728,78594
Q65620737,,Q125191,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.896364397383753/-43.17411775172921,39.7167941005339U11573,-136.9915169738192U28390,90.69211657240491U28390,Q3180571,Q11469,Q71989864,0071824cxvarios1-04,Q172984,75.52U28390,24.0U174728,18.0U174728,78595
Q65620738,,Q125191,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.8962859564816/-43.174036668380616,40.93856624910652U11573,-148.04009553446832U28390,90.74452204902431U28390,Q3180571,Q11469,Q71989864,0071824cxvarios1-05,Q172984,75.0U28390,24.0U174728,18.0U174728,78596
Q65620739,,Q125191,A Glória vista a partir do Morro do Castelo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91820408164639/-43.18148517024257,93.48498262709506U11573,127.99703932397U28390,87.79712282998213U28390,Q3180571,Q11469,Q71989864,0071824cxvarios1-06,Q172984,56.48U28390,24.0U174728,18.0U174728,78597
Q65620786,,Q125191,A Fortaleza de Nossa Senhora da Conceição de Villegagnon,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1894-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90584290399576/-43.17701834571893,51.88676807193301U11573,116.4667041699892U28390,91.02445563806701U28390,Q3180571,Q11469,Q71989864,0072430cx003a-03,Q172984,13.18U28390,30.0U174728,24.0U174728,71033
Q89049306,,Q125191,"Vista da Glória, e ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1904-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91851712700058/-43.17871581419252,62.544839103166616U11573,135.01063483868228U28390,89.04524010700952U28390,Q3180571,Q11469,Q71989864,0072430cx003b-01,Q172984,43.5U28390,30.0U174728,24.0U174728,71019
Q65620789,,Q125191,"Vista da Glória, e ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1903-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.918493131668466/-43.178735529106454,55.4334598854325U11573,129.3506176114896U28390,87.93374518956566U28390,Q3180571,Q11469,Q71989864,0072430cx003b-02,Q172984,52.23U28390,30.0U174728,24.0U174728,71020
Q65620790,,Q125191,Club de Regatas Botafogo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1895-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.94728496182763/-43.1826394093056,7.143348705498181U11573,79.37612229499466U28390,97.58417597436797U28390,Q3180571,Q11469,Q71989864,0072430cx003b-03,Q172984,64.6804U28390,30.0U174728,24.0U174728,71021
Q65620791,,Q125191,"Panorama do centro do Rio de Janeiro, ao fundo o Morro do Castelo e Palácio Monroe",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91859301248868/-43.178446846716156,66.28024419718567U11573,29.365335730973396U28390,86.068103416055U28390,Q3180571,Q11469,Q71989864,0072430cx003b-04,Q172984,45.14U28390,30.0U174728,24.0U174728,71022
Q65620792,,Q125191,Igreja de Santa Cruz dos Militares,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.902173424919/-43.176056604146005,10.11364325510182U11573,101.52287076236709U28390,102.3805399598328U28390,Q3180571,Q11469,Q71989864,0072430cx003b-05,Q172984,50.0U28390,24.0U174728,30.0U174728,71023
Q65620793,,Q125191,"Vista da Glória, vendo-se ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1903-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91851872424326/-43.17881201222537,63.805087394532386U11573,125.720214411904U28390,87.90573285414308U28390,Q3180571,Q11469,Q71989864,0072430cx003b-06,Q172984,52.85U28390,30.0U174728,24.0U174728,71024
Q65620794,,Q125191,Vista do bairro da Glória a partir do Morro do Castelo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1903-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.922379532212/-43.18526976375298,131.6415992794353U11573,86.79591069794083U28390,86.64489558550461U28390,Q3180571,Q11469,Q71989864,0072430cx003b-07,Q172984,41.74U28390,30.0U174728,24.0U174728,71025
Q65621453,,Q125191,"Glória, vendo-se ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1904-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91847033099999/-43.17875076899989,62.28440213995553U11573,135.0904077751265U28390,89.13113102588885U28390,Q3180571,Q11469,Q71989864,0072430cx003b-08,Q172984,42.71U28390,30.0U174728,24.0U174728,71026
Q65620796,,Q125191,Quebra mar e ao fundo o Outeiro da Glória,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1906-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91435504010358/-43.17601759225661,11.14227485772474U11573,176.81244952692242U28390,90.58890535139773U28390,Q3180571,Q11469,Q71989864,0072430cx003b-09,Q172984,42.71U28390,30.0U174728,24.0U174728,71027
Q89049308,,Q125191,"Aqueduto da Carioca, conhecido como os arcos da Lapa",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1905-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91185954800003/-43.17918581799999,25.249564046204945U11573,-131.36U28390,87.15999999999997U28390,Q3180571,Q11469,Q71989864,0072430cx003b-10,Q172984,52.09U28390,30.0U174728,24.0U174728,71028
Q65621454,,Q125191,Club de Regatas Botafogo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1895-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.947116441671575/-43.18259332245175,7.338895182834648U11573,125.67116948313878U28390,92.61680536160796U28390,Q3180571,Q11469,Q71989864,0072430cx003b-11,Q172984,50.7026U28390,30.0U174728,24.0U174728,78607
Q65621455,,Q125191,Arsenal da Marinha,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1895-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89649394000001/-43.17532092499995,24.71723685326954U11573,-79.96371009190518U28390,92.48973469236384U28390,Q3180571,Q11469,Q71989864,0072430cx004-01,Q172984,65.28U28390,30.U174728,24.0U174728,71030
Q65620800,,Q125191,"Arsenal da Marinha, alfândega e a Igreja da Candelária",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1895-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.896498912052497/-43.175317418788396,21.91234334914193U11573,-137.4611829886785U28390,93.20464349432112U28390,Q3180571,Q11469,Q71989864,0072430cx004-02,Q172984,63.21U28390,30.0U174728,24.0U174728,71031
Q65620804,,Q125191,Cais Pharoux a partir da Ilha das Cobras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1895-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.896306809945468/-43.1739880010385,39.07724391885877U11573,-175.6515716854468U28390,90.89777703105035U28390,Q3180571,Q11469,Q71989864,0072430cx004-03,Q172984,49.14U28390,30.0U174728,24.0U174728,71032
Q65620806,,Q125191,Floresta da Tijuca,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1880-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.983911735532235/-43.29858972237742,113.0841622476222U11573,125.839164271087U28390,100.4317015496588U28390,Q3180571,Q11469,Q71989864,0072430cx006-01,COLÓDIO/ Prata,39.36U28390,30.0U174728,24.0U174728,70992
Q89049293,,Q125191,Vista da Floresta da Tijuca,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.956199742469312/-43.29147711689861,581.2753452414275U11573,168.2936050832533U28390,83.16972996831505U28390,Q3180571,Q11469,Q71989864,0072430cx006-03,Q172984,50.0U28390,30.0U174728,24.0U174728,70994
Q89049296,,Q125191,Hotel White,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1880-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.96108782955925/-43.27182102392396,416.506716793962U11573,-82.31984407771294U28390,85.73213292036762U28390,Q3180571,Q11469,Q71989864,0072430cx006-04,COLÓDIO/ Prata,40.4U28390,30.0U174728,24.0U174728,70995
Q65621456,,Q125191,Pedra da Gávea,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.98856320378884/-43.28373141673061,1457.482311238923U11573,-179.62209713743383U28390,1.3500002197890248U28390,Q3180571,Q11469,Q71989864,0072430cx006-05,COLÓDIO/ Prata,47.78U28390,24.0U174728,30.0U174728,70996
Q89054722,,Q125191,Bico do Papagaio,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.95135899129232/-43.285881538145674,626.2488534921417U11573,-108.0084731936392U28390,92.73881068142288U28390,Q3180571,Q11469,Q71989864,0072430cx006-12,Q172984,35.0U28390,30.0U174728,24.0U174728,78591
Q65620808,,Q125191,"Hotel Avenida, e o edifício da Imprensa Nacional em segundo plano",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90720027092133/-43.17672258475303,9.591284421851807U11573,-75.03231040861161U28390,99.93070889795963U28390,Q3180571,Q11469,Q71989864,0072430cx007-03,Q172984,65.0U28390,30.0U174728,24.0U174728,71072
Q65620809,,Q125191,Hotel Avenida,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.906299937026763/-43.17701510401454,12.83347842367573U11573,-145.3840161819408U28390,93.49081200279915U28390,Q3180571,Q11469,Q71989864,0072430cx007-05,Q172984,50.87U28390,30.0U174728,24.0U174728,71073
Q65620810,,Q125191,"Panorama do centro do Rio de Janeiro, ao fundo o Palácio Monroe, a Praia de Santa Luzia e o Morro do Castelo",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1908-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91860053845573/-43.178459789543524,66.07371919661223U11573,37.69839591915167U28390,86.50956702044806U28390,Q3180571,Q11469,Q71989864,0072430cx007-07,Q172984,45.86U28390,30.0U174728,24.0U174728,71074
Q65620812,,Q125191,A Tijuca vista da estrada do Sumaré,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.9319263634873/-43.22283542908447,322.2290777986423U11573,-97.55873226657386U28390,89.27011642169863U28390,Q3180571,Q11469,Q71989864,0072430cx007-11,Q172984,42.72U28390,30.0U174728,24.0U174728,71075
Q89049350,,Q125191,Vista das furnas de Agassiz,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.982401174876472/-43.293745726005405,152.0073085049635U11573,99.80990753791204U28390,104.6785532686196U28390,Q3180571,Q11469,Q71989864,0072430cx007-13,Q172984,44.41U28390,24.0U174728,30.0U174728,71076
Q65621457,,Q125191,"Vista de Botafogo, ao fundo o Morro do Corcovado, Pão de Açúcar e a Pedra da Gávea",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.94155256226118/-43.17845762693408,7.979389473633324U11573,-116.5988512590917U28390,93.00828102443027U28390,Q3180571,Q11469,Q71989864,0072430cx009-01,Q172984,39.28U28390,24.6U174728,20.0U174728,78598
Q65620814,,Q125191,"Vista de Botafogo, ao fundo o Morro do Corcovado, Pão de Açúcar e a Pedra da Gávea",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.941238657553487/-43.177582040850936,7.26587739078218U11573,-116.55308776097309U28390,92.96631837202752U28390,Q3180571,Q11469,Q71989864,0072430cx009-02,COLÓDIO/ Prata,41.56U28390,30.0U174728,24.0U174728,78599
Q89054717,,Q125191,Hotel White,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1880-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.96108770373888/-43.27182091248778,416.9761465826747U11573,-82.320027008623U28390,85.73213843937476U28390,Q3180571,Q11469,Q71989864,0072430cx009-03,COLÓDIO/ Prata,40.4U28390,30.0U174728,24.0U174728,78600
Q65620815,,Q125191,"Rua São Clemente, ao fundo o morro do Corcovado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1887-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.95065940599053/-43.19297099883094,9.96323597280455U11573,-96.55785697122144U28390,101.1078889469156U28390,Q3180571,Q11469,Q71989864,0072430cx009-04,Q172984,55.75U28390,30.0U174728,24.0U174728,78601
Q65620816,,Q125191,Morros da Viúva e do Pão de Açúcar a partir de Botafogo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.94115702672136/-43.184831844262284,121.0062441876985U11573,102.33317333478381U28390,92.08299967477579U28390,Q3180571,Q11469,Q71989864,0072430cx009-05,Q172984,53.66U28390,30.0U174728,24.0U174728,78602
Q65621458,,Q125191,"Rua São Clemente, ao fundo o morro do Corcovado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1887-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.95033630819398/-43.19197285308751,8.992840788379393U11573,-101.0625804642483U28390,98.5690106899118U28390,Q3180571,Q11469,Q71989864,0072430cx009-06,Q172984,49.37U28390,30.0U174728,24.0U174728,78603
Q65620818,,Q125191,"Vista da Baía de Guanabara a partir de Santa Teresa, ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1895-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.93613490771033/-43.20415290530352,216.0369381393109U11573,106.3045410485997U28390,85.94376434114298U28390,Q3180571,Q11469,Q71989864,0072430cx009-07,Q172984,36.04U28390,30.0U174728,24.0U174728,78604
Q89054724,,Q125191,Hotel da Vista Alegre,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.92403529732707/-43.190384235864,149.7395014237376U11573,-12.11941627527735U28390,91.13936616280876U28390,Q3180571,Q11469,Q71989864,0072430cx009-08,Q172984,50.01U28390,,,78605
Q65620819,,Q125191,"Enseada de Botafogo, ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.941991308912577/-43.184209434939696,60.24563627624542U11573,131.4014115489689U28390,90.24091588492857U28390,Q3180571,Q11469,Q71989864,0072430cx009-09,Q172984,66.3U28390,30.0U174728,24.0U174728,78606
Q89049337,,Q125191,Campo da Aclamação,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1882-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90872241064905/-43.187093767357204,23.16759907941019U11573,-36.91425899572014U28390,83.63987876497511U28390,Q3180571,Q11469,Q71989864,0072430cx010-03,COLÓDIO/ Prata,65.0U28390,30.0U174728,24.0U174728,71058
Q89049339,,Q125191,Passeio Público,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1880-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.9137754152363/-43.17584335477758,10.967793433621619U11573,-71.36994198189859U28390,90.20901085863882U28390,Q3180571,Q11469,Q71989864,0072430cx010-05,COLÓDIO/ Prata,51.17U28390,30.0U174728,24.0U174728,71060
Q89049342,,Q125191,Passeio Público,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1880-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91376108406116/-43.17585891108872,9.637127259911788U11573,-75.63676950782016U28390,88.68079030775006U28390,Q3180571,Q11469,Q71989864,0072430cx010-06,COLÓDIO/ Prata,40.37U28390,30.0U174728,24.0U174728,71061
Q89054718,,Q125191,"Vista da Baía de Guanabara, do Pão de Açúcar e do bairro de Botafogo a partir do Corcovado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.951853935846056/-43.21003512676808,705.4341555823128U11573,82.69957045970264U28390,84.69078181430687U28390,Q3180571,Q11469,Q71989864,0072430cx011-01,Q172984,50.0U28390,30.0U174728,24.0U174728,78582
Q65620825,,Q125191,"Vista do Morro do Corcovado, ao fundo o Morro do Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.955151121463533/-43.23101980378961,514.291176704758U11573,86.68910724355537U28390,87.5273090191955U28390,Q3180571,Q11469,Q71989864,0072430cx011-04,Q172984,35.0U28390,24.0U174728,30.0U174728,78583
