id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height,img_hd,img_sd,a,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict,omeka_url
0072137cx016-01,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,-22.924718,-43.182415999999996,62.94,109.54,83.93,59.6,"POLYGON ((-43.18241629231762 -22.92471752808935, -43.1726975006561 -22.92309580850412, -43.17257168077365 -22.92398098764208, -43.17254066833859 -22.92487326293652, -43.17260476388588 -22.92576404134395, -43.17276335199625 -22.92664474406779, -43.17301490715175 -22.92750688918125, -43.17335700835913 -22.92834217332355, -43.17378636240306 -22.92914255168249, -43.17429883550753 -22.92990031549218, -43.17488949310256 -22.93060816629902, -43.17555264731504 -22.93125928627956, -43.17598074683283 -22.93161854243609, -43.18241629231762 -22.92471752808935))",,,,,,,
0072137cx016-02,"Morro do Pão de Açúcar, Outeiro da Glória e bairro da Glória, vistos de Santa Teresa","Marc Ferrez aparece duplamente em primeiro plano (a partir da esquerda, o segundo e o terceiro da imagem), em uma fotografia produzida com câmera panorâmica de varredura.",Marc Ferrez,,1880-01-01,1890-01-01,NEGATIVO/ Vidro,COLÓDIO/ Prata,"i/sp: 21,0 x 37,0 cm",Santa Teresa,False,"37,0","21,0",,,,-22.918425,-43.183282,120.65,143.84,87.64,66.6,"POLYGON ((-43.18328198465654 -22.9184254154568, -43.14910702376686 -22.93021033824069, -43.1505254761388 -22.93323890659784, -43.15225949469789 -22.93612482961051, -43.15429239349734 -22.93884030429264, -43.15660460372486 -22.94135916813725, -43.15917386180878 -22.94365715149863, -43.16197542366251 -22.94571211176886, -43.16498230301018 -22.94750424707621, -43.16816553149763 -22.94901628742991, -43.17149443807519 -22.95023366145339, -43.17493694494654 -22.95114463708446, -43.17845987721115 -22.95174043487281, -43.18146283231541 -22.95199333747831, -43.18328198465654 -22.9184254154568))",7065.0,http://acervos.ims.com.br/portals/#/detailpage/7065,http://www.wikidata.org/entity/Q97772421,,,,
0072137cx016-03,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 21,0 x 37,0 cm",Rio de Janeiro,False,"37,0","21,0",,,,-22.942789,-43.114261,196.93,-94.7,85.32,60.0,"POLYGON ((-43.11426113725552 -22.94278901775966, -43.14409878321634 -22.96181098014352, -43.14597967369809 -22.95902613781695, -43.14755498775602 -22.95608493468219, -43.14880956967874 -22.95301570537178, -43.14973135619685 -22.94984801591613, -43.15031149192533 -22.94661237871203, -43.15054441380197 -22.94333995844857, -43.15042790374096 -22.94006227183139, -43.14996310903013 -22.9368108840023, -43.14915453031245 -22.93361710458014, -43.14800997730482 -22.93051168624899, -43.14706561275671 -22.92850530602999, -43.11426113725552 -22.94278901775966))",,,,,,,
0072137cx016-04,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,,False,,,,,,,,,,,,,,,,,,,
0072137cx016-05,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 36,5 cm",,False,"36,5","20,0",,,,-22.934772,-43.147236,3.33,-151.44,92.03,60.2,"POLYGON ((-43.14723646403471 -22.93477171136249, -43.14713477876008 -22.93836777370142, -43.14751800953555 -22.93835963622582, -43.14789852865906 -22.93831694416137, -43.14827267123903 -22.93824010868838, -43.14863683381272 -22.93812986983179, -43.14898750905963 -22.93798728933207, -43.14932131958807 -22.93781374041707, -43.14963505046881 -22.93761089457323, -43.14992568020249 -22.93738070544379, -43.15019040982209 -22.93712539000926, -43.15042668985021 -22.93684740723161, -43.15057082497123 -22.93664544963586, -43.14723646403471 -22.93477171136249))",,,,,,,
0072137cx016-06,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,Baía de Guanabara,False,,,,,,-22.934155,-43.121843,189.82,-119.51,87.39,58.4,"POLYGON ((-43.12184300999996 -22.93415523800001, -43.14942177904363 -22.97592183640996, -43.15373519400365 -22.97323115854741, -43.1577412044185 -22.97016408043075, -43.16140122039024 -22.96675016422761, -43.16467999472858 -22.96302231275472, -43.16754596236693 -22.95901645164565, -43.16997154391084 -22.95477118242922, -43.17193341041289 -22.95032740989524, -43.17341270685639 -22.94572794737052, -43.17439523224192 -22.94101710373669, -43.17487157460015 -22.93624025619252, -43.17491882060762 -22.93440664341907, -43.12184300999996 -22.93415523800001))",,,,,,,
0072137cx016-08,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,,False,,,,,,,,,,,,,,,,,,,
0072137cx016-09,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,Baía de Guanabara,False,,,,,,-22.942711,-43.114141,139.04,-104.0,89.3,50.0,"POLYGON ((-43.1141411375089 -22.94271054985283, -43.11717688949007 -22.94497442584959, -43.11740323150369 -22.94468950704032, -43.11759815639537 -22.9443855298331, -43.11775978707337 -22.94406542181276, -43.11788656713484 -22.9437322658977, -43.11797727584742 -22.94338927064573, -43.1180310398969 -22.94303973935066, -43.11804734178764 -22.9426870382274, -43.11802602481548 -22.94233456399202, -43.11797565321406 -22.94202418881857, -43.1141411375089 -22.94271054985283))",,,,,,,
0072137cx016-10,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,,False,,,,,,-22.9243,-43.182034,82.97,121.52,86.02,52.6,"POLYGON ((-43.18203421800002 -22.92430006100001, -43.16504617716488 -22.92573040486042, -43.16528010871878 -22.92725713007191, -43.16567540202637 -22.92875538489646, -43.16622825516083 -22.93021073914173, -43.16693334821335 -22.93160917534803, -43.16778389435876 -22.93293722384561, -43.16877170507753 -22.93418209255049, -43.16988726891154 -22.93533179024567, -43.17111984299923 -22.93637524215735, -43.17245755651077 -22.93730239670933, -43.17294729401145 -22.93759718945048, -43.18203421800002 -22.92430006100001))",,,,,,,
0072137cx016-11,Vista do Pão de Açucar,"Vista do Pão de Açúcar, Baía de Guanabara, Outeiro da Glória, tomada da rua da Glória",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",Glória,False,"37,0","21,0",,,,-22.918761,-43.177199,43.52,137.31,86.3,50.0,"POLYGON ((-43.17719878074611 -22.91876110699671, -43.16850097944273 -22.92204756640356, -43.1688925866756 -22.92281697471241, -43.16936419425731 -22.92354732370222, -43.16991126115911 -22.92423157902676, -43.17052851933148 -22.92486315018737, -43.17121002441892 -22.92543595403175, -43.17194921300045 -22.92594447336787, -43.17273896580492 -22.92638381012751, -43.1735716762919 -22.92674973256603, -43.17434145069004 -22.927010499319, -43.17719878074611 -22.91876110699671))",,,,,,,
0072137cx016-12,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,,False,,,,,,-22.924472,-43.18267,99.4,128.26,86.78,74.8,"POLYGON ((-43.18267045999998 -22.92447240799999, -43.15893136438437 -22.92479833403841, -43.15908017541189 -22.92693983550724, -43.159456186122 -22.92905759057055, -43.16005578558367 -22.93113120250522, -43.16087320871672 -22.93314069881927, -43.16190059145151 -22.93506672369275, -43.16312804615013 -22.93689072451059, -43.16454375657479 -22.93859513068585, -43.16613409149885 -22.9401635230456, -43.1678837358734 -22.9415807921414, -43.16977583829048 -22.94283328395285, -43.17179217332396 -22.94390893157338, -43.17391331718258 -22.94479737160303, -43.17611883497857 -22.94549004412009, -43.17678876521471 -22.94565744158566, -43.18267045999998 -22.92447240799999))",,,,,,,
0072137cx017-02,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,,,False,,,,,,-22.75233,-43.102205,1.95,-145.77,87.07,60.0,"POLYGON ((-43.1022053877965 -22.75232974890566, -43.10249333661895 -22.75591721640808, -43.10287326431038 -22.75587391364073, -43.10324675948685 -22.75579647775946, -43.10361022492356 -22.75568565457137, -43.10396016001685 -22.75554251144406, -43.10429319450586 -22.7553684270232, -43.10460612093747 -22.75516507795166, -43.10489592556157 -22.75493442271808, -43.10515981735882 -22.7546786827907, -43.10539525492138 -22.75440032121836, -43.10559997092744 -22.75410201890484, -43.1057183944306 -22.75389348416106, -43.1022053877965 -22.75232974890566))",,,,,,,
0072137cx018-01,"Parte de panorama do Rio de Janeiro, abrangendo os bairros de Botafogo, Flamengo e Urca, a partir do Mirante Dona Marta",,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 20,0 x 37,0 cm",,False,"37,0","20,0",,,,-22.944898000000002,-43.196344,363.39,56.33,84.94,53.0,"POLYGON ((-43.19634415999992 -22.94489823499998, -43.16464377024155 -22.89395978646144, -43.15937612842527 -22.89706633901536, -43.15446413330636 -22.90063341747542, -43.14995507180615 -22.9046267038056, -43.1458923654844 -22.90900777633127, -43.14231515249443 -22.91373447838615, -43.13925791020604 -22.91876132294367, -43.13675012214772 -22.92403992938798, -43.13481599251345 -22.92951948826788, -43.13347421104289 -22.93514724960314, -43.13308888444865 -22.93755481539208, -43.19634415999992 -22.94489823499998))",,,http://www.wikidata.org/entity/Q65620750,,,,
0072137cx018-02,Vista do Corcovado,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 21,0 x 37,0 cm",floresta da Tijuca,False,"37,0","21,0",,,,,,,,,,,,,,,,,
0072137cx018-03,O Morro do Corcovado,Vista do Corcovado tomada das cercanias do morro Dona Marta,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 20,0 x 37,0 cm",Rio de Janeiro,False,"37,0","20,0",,,,,,,,,,,,,,,,,
0072137cx018-04,Vista Floresta da Tijuca,"Vista Floresta da Tijuca, Pão de Açúcar e baía de Guanabara.",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 21,0 x 37,0 cm",,False,"37,0","21,0",,,,-22.944846,-43.212513,453.33,93.44,85.86,52.2,"POLYGON ((-43.21251266934193 -22.9448458724066, -43.12884240452531 -22.91271189839748, -43.12582322077188 -22.9204189583786, -43.12363845224196 -22.92836144567418, -43.12230927795478 -22.93646290451271, -43.12184864920274 -22.94464533503922, -43.12226115904792 -22.95282994365465, -43.12354299206151 -22.96093790153414, -43.12568195502062 -22.96889110403217, -43.12865758850027 -22.97661292365273, -43.13244135851071 -22.98402894930416, -43.13357071011629 -22.98592668047328, -43.21251266934193 -22.9448458724066))",,,,,,,
0072137cx018-06,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 36,5 cm",Botafogo,False,"36,5","20,0",,,,-22.94504,-43.19638,375.17,97.52,81.26,60.0,"POLYGON ((-43.19637985999997 -22.94504035800001, -43.15179241893648 -22.92802313917285, -43.15019531966949 -22.9321296526049, -43.14904287574527 -22.93636055532442, -43.14834622522827 -22.94067511116726, -43.14811212002333 -22.94503177461881, -43.14834285920911 -22.94938859068713, -43.14903626518655 -22.95370359887159, -43.15018570293785 -22.95793523733964, -43.1517801422763 -22.96204274341684, -43.15380426255106 -22.96598654652441, -43.15623859885712 -22.96972864976607, -43.15809849632403 -22.97211805102226, -43.19637985999997 -22.94504035800001))",,,,,,,
0072137cx018-07,"Viaduto do Silvestre, Estrada de Ferro do Corcovado, Km 1 (aproximadamente)",O viaduto do Silvestre possui 3 vãos de 25 metros e 10 de altura.,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 37,0 cm",Floresta da Tijuca,False,"37,0","20,0",,,,,,,,,,,,,,,,,
0072137cx018-08,"Vista do Rio de Janeiro, a partir do Corcovado",,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 20,0 x 37,0 cm",,False,"37,0","20,0",,,,-22.951852,-43.210019,705.17,80.37,81.79,60.0,"POLYGON ((-43.21001917118114 -22.95185180225656, -43.13793945590204 -22.8968499434311, -43.1324321539247 -22.90362050180899, -43.12767126130946 -22.91085556890355, -43.12370270544488 -22.91848553574451, -43.12056481070933 -22.92643698201077, -43.11828792538216 -22.93463338078294, -43.11689412445784 -22.9429958336168, -43.11639699141149 -22.95144382893309, -43.11680148123252 -22.95989601647633, -43.11810386628046 -22.9682709904201, -43.12029176573083 -22.97648807359163, -43.12223233253838 -22.9818392301127, -43.21001917118114 -22.95185180225656))",,,,,,,
0072137cx018-11,Vista praia de Botafogo e o Pão de Açucar,"Vista do Pão de Açúcar e enseada de Botafogo tomada do morro Mundo Novo, com a rua Mundo Novo  à esquerda.",Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 20,0 x 37,0 cm",Botafogo,False,"37,0","20,0",,,,-22.94215,-43.188414,93.8,108.67,85.82,53.4,"POLYGON ((-43.18841394052819 -22.942149781433, -43.16994327304214 -22.93975454609025, -43.16977716132055 -22.94143331887933, -43.16979052911587 -22.94311900198525, -43.16998325437019 -22.94479536131472, -43.17035348756904 -22.94644625196814, -43.17089766930197 -22.94805577374835, -43.17161056430569 -22.949608424335, -43.17248531167068 -22.95108924864736, -43.17351349073631 -22.95248398295471, -43.17468520204641 -22.95377919234307, -43.17530344660491 -22.9543692157492, -43.18841394052819 -22.942149781433))",,,http://www.wikidata.org/entity/Q65620752,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
0072137cx018-12,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 36,5 cm",Botafogo,False,"36,5","20,0",,,,-22.941146,-43.177633,11.71,-110.56,92.4,52.8,"POLYGON ((-43.17763334741836 -22.94114590486014, -43.1802996458478 -22.94377488093351, -43.18056662581537 -22.9435215493626, -43.18080535522591 -22.94324533889428, -43.18101353505043 -22.94294890971785, -43.18118916052368 -22.94263511673136, -43.18133054044636 -22.94230698204271, -43.18143631346589 -22.94196766586084, -43.18150546117872 -22.9416204360576, -43.18153731792854 -22.94126863669371, -43.18153157720639 -22.94091565581166, -43.18151934737683 -22.94078020307962, -43.17763334741836 -22.94114590486014))",,,http://www.wikidata.org/entity/Q65620754,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
0072137cx019-01,Vista da Praia da saudade,"Vista da esquerda para a direira do Museu de Ciências da Terra (inaugurado em 1908), Instituto Benjamin Constant (inaugurado em 1890) e Hospital dos alienados, tomada da praia da saudade (atual Iate Clube RJ)",Marc Ferrez,1908-01-01,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 21,0 x 37,0 cm",,True,"37,0","21,0",,,,-22.953351,-43.168655,8.76,-97.37,93.03,45.6,"POLYGON ((-43.16865514847728 -22.95335089389581, -43.17203212108927 -22.95515948307519, -43.17220837379731 -22.95484598089029, -43.17235040587229 -22.95451808042084, -43.17245684968047 -22.95417893962053, -43.17252668035781 -22.95383182467266, -43.17255922567052 -22.95348007853229, -43.17255417247842 -22.95312708872985, -43.17251156973965 -22.95277625474653, -43.17243182802785 -22.95243095527555, -43.17242079602641 -22.95239337805388, -43.16865514847728 -22.95335089389581))",,,,,,,
0072137cx019-02,,,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 21,0 x 37,0 cm",Botafogo,False,"37,0","21,0",,,,-22.942697,-43.176895,9.26,-96.85,94.38,52.8,"POLYGON ((-43.17689526240487 -22.94269729071744, -43.18016273919222 -22.94466870216539, -43.18035683496578 -22.94436427539591, -43.18051759267558 -22.94404379481528, -43.18064346432701 -22.94371034692943, -43.18073323793713 -22.94336714310746, -43.18078604919795 -22.94301748865122, -43.18080138979009 -22.94266475096109, -43.18077911226738 -22.94231232710462, -43.1807194314656 -22.94196361110054, -43.1806229224223 -22.94162196123308, -43.1805766037679 -22.94149423054068, -43.17689526240487 -22.94269729071744))",,,http://www.wikidata.org/entity/Q65620755,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
0072137cx019-03,"Vista do Pão de Açucar, praia de Botafogo",,Marc Ferrez,,,,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 20,0 x 37,0 cm",,False,"37,0","20,0",,,,-22.942093,-43.183989000000004,60.18,114.28,87.64,54.2,"POLYGON ((-43.18398934552393 -22.94209301724337, -43.16585831285926 -22.94128454192986, -43.1658594579905 -22.94292501786763, -43.16603520704596 -22.94455749100463, -43.16638387367206 -22.94616623916129, -43.16690210586391 -22.947735768096, -43.16758491802214 -22.94925096076594, -43.16842573876464 -22.95069722297474, -43.16941647404053 -22.95206062400179, -43.17054758494502 -22.95332803085587, -43.17180817949114 -22.9544872348566, -43.17264640638718 -22.95514437896452, -43.18398934552393 -22.94209301724337))",,,http://www.wikidata.org/entity/Q65620756,,,,
0072137cx019-05,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,20x37,Botafogo,False,,,,,,-22.942473,-43.185913,59.18,175.56,86.24,53.2,"POLYGON ((-43.18591315998466 -22.94247330737532, -43.17940533966217 -22.95245084992459, -43.18049872343315 -22.9529902219078, -43.18164426330792 -22.95342830328379, -43.18283092494537 -22.95376087408819, -43.18404727759657 -22.95398473069495, -43.18528160428711 -22.95409771669933, -43.18652201476695 -22.95409874370606, -43.18775656013574 -22.95398780182196, -43.18897334803532 -22.9537659597513, -43.19016065729535 -22.95343535449308, -43.19067077462633 -22.9532562154867, -43.18591315998466 -22.94247330737532))",,,http://www.wikidata.org/entity/Q65620759,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
0072137cx019-07,"Escola Militar, na Praia Vermelha",,Marc Ferrez,,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"sp: 20 x 36,5 cm",Urca,False,"36,5",20,,,,-22.955607999999998,-43.168053,25.14,68.85,92.99,59.0,"POLYGON ((-43.16805323754042 -22.95560829527062, -43.16557570543927 -22.95282695354084, -43.16529157335337 -22.95306395571098, -43.16503403610744 -22.95332546103122, -43.16480557395451 -22.95360895119676, -43.1646083871949 -22.95391169617153, -43.16444437498298 -22.95423078047504, -43.16431511703189 -22.95456313125544, -43.16422185839291 -22.95490554787876, -43.16416549745624 -22.95525473274943, -43.16414657728906 -22.95560732306556, -43.16416528039476 -22.95595992320299, -43.16418777997588 -22.95612941926874, -43.16805323754042 -22.95560829527062))",,,,,,,
0072137cx019-08,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"20 x 36,5",,False,,,,,,-22.923918,-43.174661,67.58,-170.27,86.85,52.0,"POLYGON ((-43.17466128603355 -22.92391790387701, -43.17008193278055 -22.93840462006302, -43.17164585383803 -22.9387482610528, -43.17323882466755 -22.9389490622676, -43.17484549912531 -22.93900508924411, -43.17645039891917 -22.93891580223241, -43.17803806287067 -22.93868206140099, -43.17959319601151 -22.93830611854182, -43.18110081707069 -22.93779159535589, -43.18254640292498 -22.93714344852945, -43.18391602861487 -22.93636792193886, -43.18421918460734 -22.93617210248896, -43.17466128603355 -22.92391790387701))",,,,,,,
0072137cx019-09,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"20x36,5",Botafogo,False,,,,,,-22.951221,-43.177289,49.72,97.22,89.83,53.2,"POLYGON ((-43.17728868299991 -22.95122080900001, -43.17360293569947 -22.9500286350056, -43.17349378055394 -22.95036704335617, -43.17342117170375 -22.95071367431733, -43.17338580868395 -22.95106518969365, -43.17338803234793 -22.95141820422469, -43.17342782157375 -22.951769318186, -43.17350479345633 -22.95211515013033, -43.1736182069839 -22.95245236945393, -43.17376697016412 -22.95277772847406, -43.17394965053114 -22.95308809370897, -43.17404184878367 -22.95322121603018, -43.17728868299991 -22.95122080900001))",,,http://www.wikidata.org/entity/Q65620761,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
0072137cx020-01,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 36,5 cm

i/sp: 21,0 x 37,0 cm

i/sp: 20,0 x 36,5 cm",,False,"36,5","20,0",,,,-22.961517999999998,-43.161635,61.39,104.49,83.72,60.0,"POLYGON ((-43.16163505885783 -22.96151834960185, -43.15253398704981 -22.95919113244772, -43.15233004979457 -22.96002372017664, -43.15221572189996 -22.96087070444609, -43.1521921060685 -22.961723928528, -43.15225943144602 -22.96257517544843, -43.15241705134914 -22.96341624712, -43.15266344942789 -22.96423904329833, -43.15299625420693 -22.96503563960196, -43.15341226186747 -22.96579836384402, -43.15390746705289 -22.96651986993988, -43.15447710140313 -22.96719320867834, -43.15489668147128 -22.96761320084027, -43.16163505885783 -22.96151834960185))",,,,,,,
0072137cx020-02,,,Marc Ferrez,,,,NEGATIVO/ Vidro,,"i/sp: 20,0 x 37,0 cm",Copacabana,False,"37,0","20,0",,,,-22.986601999999998,-43.187473,31.66,68.42,87.91,52.4,"POLYGON ((-43.18747278499112 -22.98660201300978, -43.18037942486142 -22.97941507476512, -43.1796483965929 -22.98008974464193, -43.17899271059927 -22.98082713004658, -43.17841868191723 -22.98162013052027, -43.17793183958007 -22.98246110994422, -43.17753687333851 -22.9833419700448, -43.17723758845003 -22.98425422835284, -43.17703686897391 -22.98518909986771, -43.1769366499277 -22.98613758164078, -43.17693789857594 -22.98709053946421, -43.17695804684893 -22.98737550484852, -43.18747278499112 -22.98660201300978))",,,,,,,
