identifier,title,description,author,date,start_date,end_date,dimensions,fabrication_method,place,accurate_date,image_width,image_height,lat,lng,height,heading,tilt,fov,geometry,image
002080RJ3902,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.910682,-43.175651,9.24,173.87,93.98,45.0,"POLYGON ((-43.17565129067751 -22.91068169834974, -43.17378005646327 -22.91383917273585, -43.17412506629696 -22.9139929124086, -43.17448477557944 -22.91411476257269, -43.17485571989086 -22.91420354965714, -43.17523432657914 -22.91425841852818, -43.17561694917647 -22.9142788407272, -43.17599990252748 -22.91426461956172, -43.17637949829044 -22.91421589200016, -43.17565129067751 -22.91068169834974))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ3902.jpg
002080RJ3903,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.91027,-43.175847999999995,10.14,-40.98,102.07,45.0,"POLYGON ((-43.17584754780016 -22.91026990243779, -43.17934200191574 -22.90866377006821, -43.17915426306745 -22.90835600689504, -43.17893468008787 -22.90806667565047, -43.17868536778157 -22.90779856262605, -43.17840872720724 -22.90755424976367, -43.1781074225525 -22.90733608979514, -43.1777843554768 -22.90714618358935, -43.17744263716946 -22.90698635992469, -43.17584754780016 -22.91026990243779))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ3903.jpg
002080RJ3912,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,Avenida Niemeyer,False,11,"4,5",-22.996861,-43.242492,211.24,-96.38,90.79,45.0,"POLYGON ((-43.24249156949225 -22.99686092466916, -43.24591353700789 -22.99859816170909, -43.2460820372226 -22.99828104146005, -43.24621595818263 -22.99795024495429, -43.24631401037822 -22.99760895803152, -43.24637524976868 -22.99726046753824, -43.24639908686414 -22.99690812967106, -43.24638529239202 -22.99655533765302, -43.24633399949381 -22.99620548905435, -43.24249156949225 -22.99686092466916))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ3912.jpg
002080RJ3913,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,Botafogo,False,11,"4,5",-22.95186,-43.210051,708.54,90.68,76.94,45.4,"POLYGON ((-43.21005136199993 -22.95185975300002, -43.1396453413011 -22.92562780271088, -43.13719083777966 -22.93210883526813, -43.13543771402465 -22.93878021140104, -43.13440295196747 -22.94557770551312, -43.13409662338675 -22.95243586813978, -43.13452178882786 -22.95928865571326, -43.13567446388635 -22.96607006642646, -43.13754365334319 -22.97271477607909, -43.14011145298614 -22.97915876777493, -43.14030953958897 -22.97958530098865, -43.21005136199993 -22.95185975300002))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ3913.jpg
002080RJ4201,Igreja de São Francisco de Paula,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,Largo São Francisco de Paula,False,11,"4,5",-22.904623,-43.180636,9.06,-169.72,100.8,45.0,"POLYGON ((-43.18063641252026 -22.90462306319471, -43.1798099554598 -22.90813886751037, -43.18018805064447 -22.90819655739815, -43.18057046413939 -22.90821983168454, -43.18095351280366 -22.9082084662077, -43.18133350737737 -22.90816257043208, -43.18170678802247 -22.9080825863938, -43.18206975957985 -22.90796928444234, -43.18241892620279 -22.90782375581931, -43.18063641252026 -22.90462306319471))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4201.jpg
002080RJ4202,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.905518,-43.17765,54.88,4.63,85.6,45.0,"POLYGON ((-43.17764954104589 -22.90551772240167, -43.18088275594026 -22.89627985821139, -43.17988427452364 -22.89603241666086, -43.17886427590216 -22.89587631756625, -43.17783258120636 -22.89581306393031, -43.17679912411086 -22.89584326479026, -43.17577385524869 -22.89596662935742, -43.1747666464628 -22.89618196981528, -43.17378719581379 -22.89648721274919, -43.17764954104589 -22.90551772240167))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4202.jpg
002080RJ4203,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.903627,-43.180759,44.26,-174.71,87.59,45.0,"POLYGON ((-43.18075863278499 -22.9036269727486, -43.17687473257753 -22.91517991400829, -43.17812284226782 -22.91547495437258, -43.17939634269646 -22.91565588245853, -43.18068296620491 -22.91572095537076, -43.1819703186183 -22.91566954625477, -43.18324599873458 -22.91550215034028, -43.18449771788146 -22.91522038016688, -43.18571341838526 -22.91482695003793, -43.18075863278499 -22.9036269727486))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4203.jpg
002080RJ4208,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,Botafogo,False,11,"4,5",-22.950215,-43.181922,9.35,92.95,90.38,45.0,"POLYGON ((-43.18192242887466 -22.950215110344, -43.17824111271993 -22.94901145428202, -43.17813071502649 -22.94934952044467, -43.17805683291152 -22.94969592308977, -43.17802017817154 -22.95004732622154, -43.17802110409954 -22.95040034566143, -43.1780596020715 -22.9507515816386, -43.17813530161815 -22.95109765153165, -43.17824747398183 -22.95143522244607, -43.18192242887466 -22.950215110344))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4208.jpg
002080RJ4210,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,Morro do Castelo,False,11,"4,5",-22.909292,-43.176127,9.65,81.51,98.4,45.0,"POLYGON ((-43.17612712954323 -22.90929174119072, -43.17277941368093 -22.90743934504205, -43.17259841765886 -22.90775051601514, -43.17245140390597 -22.90807653003424, -43.17233978845144 -22.90841424750158, -43.17226464645594 -22.90876041608841, -43.172226701848 -22.90911170205381, -43.17222632034164 -22.90946472234846, -43.17226350590351 -22.90981607719422, -43.17612712954323 -22.90929174119072))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4210.jpg
002080RJ4215,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.909838,-43.175667,13.54,-127.36,93.68,45.0,"POLYGON ((-43.175666941071 -22.90983807213483, -43.17762812445444 -22.91294888069823, -43.17794971068444 -22.91275683479561, -43.17824931117968 -22.91253667916559, -43.17852404055866 -22.9122905341586, -43.17877125301919 -22.91202077042029, -43.1789885678193 -22.91172998605576, -43.17917389220307 -22.91142098160323, -43.17932544155118 -22.91109673305855, -43.175666941071 -22.90983807213483))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4215.jpg
002080RJ4216,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.910695,-43.175601,10.6,-104.83,89.23,49.6,"POLYGON ((-43.17560118103475 -22.9106952515902, -43.17860883570481 -22.91298992110189, -43.17883853302227 -22.91270732599786, -43.17903705148659 -22.91240535354483, -43.17920247939203 -22.912086912022, -43.17933322376101 -22.91175506830022, -43.17942802567823 -22.91141301830233, -43.17948597240618 -22.91106405622136, -43.17950650616535 -22.91071154279318, -43.17948942949524 -22.91035887292921, -43.17944737725539 -22.91007148622132, -43.17560118103475 -22.9106952515902))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4216.jpg
002080RJ4218,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.910588,-43.176037,9.42,159.5,97.88,45.0,"POLYGON ((-43.1760365009814 -22.91058754932963, -43.17337275537709 -22.9132182030251, -43.17366551786399 -22.91344603157845, -43.17398111565431 -22.9136463309747, -43.17431650926459 -22.91381717209525, -43.17466846851553 -22.91395690953261, -43.17503360364627 -22.91406419744089, -43.17540839796737 -22.91413800250086, -43.17578924173764 -22.91417761387436, -43.1760365009814 -22.91058754932963))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4218.jpg
002080RJ4219,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.903644,-43.17825,7.95,98.93,96.09,45.0,"POLYGON ((-43.17825047647401 -22.90364439114144, -43.17445428064928 -22.90280058746741, -43.17438276995106 -22.90314740756167, -43.17434850697265 -22.90349901431049, -43.17435182197298 -22.90385202157269, -43.17439268331914 -22.90420302969303, -43.17447069777982 -22.90454865824289, -43.1745851143013 -22.90488557857672, -43.17473483123024 -22.90521054589079, -43.17825047647401 -22.90364439114144))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4219.jpg
002080RJ4220,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.901115,-43.179125,7.78,162.26,92.38,45.0,"POLYGON ((-43.17912529618697 -22.90111480139298, -43.17660258620168 -22.90386074328852, -43.1769069178654 -22.90407529918865, -43.17723261511968 -22.90426134340335, -43.17757654119195 -22.90441708410449, -43.17793538370756 -22.90454102131734, -43.17830568659659 -22.90463196137022, -43.17868388338619 -22.90468902839368, -43.17906633155742 -22.90471167275811, -43.17912529618697 -22.90111480139298))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4220.jpg
002080RJ4619,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,Praça Tiradentes,False,11,"4,5",-22.906912,-43.182247,9.65,12.33,93.69,45.0,"POLYGON ((-43.18224689450851 -22.90691229581535, -43.18293666206286 -22.9033715718096, -43.1825565867174 -22.90332634362916, -43.18217352910249 -22.90331564922037, -43.18179117798052 -22.90333959156808, -43.18141321531208 -22.90339794011262, -43.18104328080784 -22.90349013296951, -43.18068493688678 -22.90361528233905, -43.18034163437783 -22.90377218305367, -43.18224689450851 -22.90691229581535))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4619.jpg
002080RJ4701,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,Morro do Castelo,False,11,"4,5",-22.899458,-43.183977,61.89,129.4,89.01,45.0,"POLYGON ((-43.18397730310797 -22.89945759352294, -43.18024084208015 -22.9005031793776, -43.18037008413737 -22.9008355184894, -43.18053406674044 -22.9011545876862, -43.1807312108326 -22.90145731405304, -43.1809596179461 -22.90174078205073, -43.18121708848025 -22.90200226159861, -43.18150114288153 -22.90223923437167, -43.18180904552192 -22.90244941805855, -43.18397730310797 -22.89945759352294))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4701.jpg
002080RJ4702,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.904971,-43.180884999999996,8.99,-41.65,92.0,45.0,"POLYGON ((-43.18088533912368 -22.90497094376044, -43.18439977226205 -22.90340249422248, -43.18421595346201 -22.90309273339352, -43.18400006035369 -22.90280106083978, -43.18375417221252 -22.90253028540202, -43.18348065712735 -22.90228301466318, -43.18318214919247 -22.90206162984098, -43.18286152314003 -22.90186826286073, -43.18252186665723 -22.90170477582873, -43.18088533912368 -22.90497094376044))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4702.jpg
002080RJ4703,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,"Avenida Central, atual Rio Branco; Centro",False,11,"4,5",-22.90941,-43.176446,9.35,125.6,96.65,45.0,"POLYGON ((-43.17644644156649 -22.90940974705462, -43.17264275045441 -22.91022513837103, -43.17274782866791 -22.91056463111416, -43.17288852745276 -22.91089300200825, -43.17306349201645 -22.9112070885701, -43.17327103752518 -22.91150386586497, -43.17350916532326 -22.91178047564262, -43.1737755821765 -22.9120342538685, -43.17406772235481 -22.91226275638492, -43.17644644156649 -22.90940974705462))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4703.jpg
002080RJ4704,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.906681,-43.183621,9.65,-178.84,94.06,45.0,"POLYGON ((-43.18362096955892 -22.90668149534811, -43.18219983087167 -22.9100321397509, -43.18256321974081 -22.9101443161741, -43.18293679609696 -22.91022314292365, -43.18331696193227 -22.91026786079622, -43.18370005575883 -22.9102780391004, -43.18408238788161 -22.91025357980579, -43.1844602759436 -22.91019471848739, -43.18483008039994 -22.91010202205618, -43.18362096955892 -22.90668149534811))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4704.jpg
002080RJ4706,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.905653,-43.183295,8.69,-28.55,94.35,45.0,"POLYGON ((-43.18329484426648 -22.90565348504497, -43.18633205038279 -22.90339226777728, -43.18607681614244 -22.90312893223275, -43.18579479148363 -22.90288990929234, -43.18548869243368 -22.90267750074343, -43.18516146681305 -22.90249375206702, -43.18481626584938 -22.90234043274361, -43.18445641383455 -22.90221901921672, -43.18408537611695 -22.90213068067801, -43.18329484426648 -22.90565348504497))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4706.jpg
002080RJ4707,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.900098,-43.176929,32.36,-132.11,89.2,45.0,"POLYGON ((-43.17692926000146 -22.90009804860246, -43.17860389753225 -22.90334777477602, -43.17894162218226 -22.90318091994749, -43.17925996536703 -22.90298437483085, -43.17955586115657 -22.90276003238759, -43.17982645985647 -22.90251005329023, -43.18006915545418 -22.9022368451088, -43.18028161071632 -22.90194303911944, -43.18046177969524 -22.90163146495869, -43.17692926000146 -22.90009804860246))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4707.jpg
002080RJ4708,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.903365,-43.189440000000005,62.03,100.15,75.86,45.0,"POLYGON ((-43.18943975400683 -22.90336514899776, -43.18562493248089 -22.90259594760681, -43.18556144966718 -22.90294409089129, -43.18553531669745 -22.90329628963394, -43.18554678553617 -22.90364915198665, -43.18559574602403 -22.90399927968403, -43.18568172692766 -22.90434330077085, -43.18580390046692 -22.90467790207709, -43.18596109027686 -22.90499986112789, -43.18943975400683 -22.90336514899776))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4708.jpg
002080RJ4709,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.901625,-43.179118,8.2,61.11,92.25,45.0,"POLYGON ((-43.17911787359193 -22.90162503294472, -43.17668096510759 -22.8988141392758, -43.17639361110773 -22.89904770493331, -43.17613249175405 -22.89930609142042, -43.17590012178952 -22.89958681046832, -43.17569873914127 -22.89988715872898, -43.17553028336514 -22.90020424380487, -43.17539637696171 -22.90053501209971, -43.17529830974377 -22.90087627822219, -43.17911787359193 -22.90162503294472))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4709.jpg
002080RJ4714,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.903142000000003,-43.175244,7.48,162.27,92.68,45.0,"POLYGON ((-43.17524386899996 -22.903142119, -43.17272150570169 -22.90588836051969, -43.17302587194771 -22.9061028802698, -43.17335160011247 -22.90628888579686, -43.17369555312565 -22.90644458564533, -43.17405441835304 -22.90656848023393, -43.17442473950597 -22.9066593763015, -43.17480294993558 -22.9067163984022, -43.17518540699152 -22.90673899733909, -43.17524386899996 -22.903142119))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4714.jpg
002080RJ4715,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.902194,-43.174354,9.91,54.74,94.11,45.0,"POLYGON ((-43.17435359177177 -22.90219353548787, -43.17227042542537 -22.89915084313105, -43.17195670391006 -22.89935358441253, -43.1716660642898 -22.89958367557625, -43.17140130553907 -22.89983890085164, -43.17116497744261 -22.90011680241428, -43.17095935603913 -22.90041470405097, -43.17078642169916 -22.90072973692802, -43.17064784004818 -22.90105886721508, -43.17435359177177 -22.90219353548787))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4715.jpg
002080RJ4716,,,Guilherme Santos,,,,"i: 4,5 x 11 cm",GELATINA/ Prata,,False,11,"4,5",-22.902583,-43.174739,8.37,149.55,87.73,45.0,"POLYGON ((-43.17473867559968 -22.90258314912512, -43.17162176423873 -22.90475035570627, -43.17186737646142 -22.90502134664507, -43.17214064235113 -22.905268856235, -43.17243893020306 -22.90549050068874, -43.17275936728024 -22.90568414531739, -43.17309886748205 -22.90584792509378, -43.17345416106939 -22.90598026261843, -43.17382182616059 -22.90607988331499, -43.17473867559968 -22.90258314912512))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/002080RJ4716.jpg
0071824cx001-01,Vista do Pão de Açúcar a partir da Fortaleza de Santa Cruz,"Morro do Pão de Açúcar visto a partir da Fortaleza de Santa Cruz, em Niterói. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 18,0 x 24,0 cm",GELATINA/ Prata,Fortaleza de Santa Cruz,False,"24,0","18,0",-22.938539000000002,-43.132636,35.23,-104.08,86.42,40.2,"POLYGON ((-43.1326360624231 -22.9385388552724, -43.13908034442829 -22.94256519602474, -43.13947784734331 -22.94196410683613, -43.13980945514439 -22.94133003117559, -43.1400719749934 -22.94066907595754, -43.14026287957056 -22.93998760688798, -43.14038033137974 -22.93929218714587, -43.14042320040539 -22.93858951416625, -43.14039107495248 -22.93788635513399, -43.14038063723915 -22.93778857120269, -43.1326360624231 -22.9385388552724))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0071824cx001-01.jpg
0071824cx001-02,"Entrada da Baía de Guanabara, Pão de Açúcar","Baía de Guanabara, Pão de Açúcar e Fortaleza de Santa Cruz.",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 18,0 x 24,0 cm",GELATINA/ Prata,Baía de Guanabara,False,"24,0","18,0",-22.935164999999998,-43.126459000000004,25.49,-119.17,90.09,34.8,"POLYGON ((-43.12645930499997 -22.93516487500002, -43.1291450405371 -22.9377769149696, -43.1294101119185 -22.93752189976371, -43.12964676393687 -22.93724418498808, -43.12985271757357 -22.93694644531885, -43.13002598950634 -22.93663154827404, -43.13016491120501 -22.93630252659309, -43.13026814499369 -22.93596254902578, -43.13028309852911 -22.93589936532462, -43.12645930499997 -22.93516487500002))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0071824cx001-02.jpg
