Source ID,SSID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
0073040cx023-04,,"Clube Naval, à esquerda os fundos do Teatro Municipal, ao fundo o Morro de Santo Antônio",Marc Ferrez,,,1910 circa,1909,1915,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.90812,-43.17633,,,,
0073040cx023-05,,Escola Nacional de Belas Artes,Marc Ferrez,,"Antigo prédio da Escola Nacional de Belas Artes, na Travessa das Belas Artes próximo à Praça Tiradentes. Antes da proclamação da República se chamava Academia Imperial de Belas Artes.",1891 circa,1889,1899,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,300.0,400.0,-22.90562,-43.18333,,,,
0073040cx023-06,,"Avenida Central, atual Rio Branco",Marc Ferrez,,,1908 circa,1906,1913,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.90356,-43.17835,,,,
0073040cx024-07,,"Enseada de Botafogo, Pão de Açúcar e Avenida Beira-mar; tomados do alto da Igreja Imaculada Conceição",Marc Ferrez,,,1906,1906,1906,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87249,Glass plate negative,Collodion,,,,400.0,300.0,-22.94331,-43.18226,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621500,,
0073040cx024-08,,Praia de Botafogo,Marc Ferrez,,,1889,1889,1889,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88788,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.94176,-43.1753,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621584,,
0073040cx026-03,,Vista do Pão de Açúcar; tomada da Praia do Flamengo,Marc Ferrez,,,1885,1880,1890,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87248,Glass plate negative,Collodion,,,,400.0,300.0,-22.93696,-43.17429,,Q97772425,,
0073040cx026-04,,Morro do Pão de Açúcar,Marc Ferrez,,,1885 circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88787,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.96181,-43.1491,,,,
0073040cx030-07,,Reservatório do Morro da Viúva,Marc Ferrez,,,1880 circa,1876,1882,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88783,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.94167,-43.17527,,,,
0073040cx034-02,,Bairro do Flamengo; tomado do Catete,Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88784,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.9289,-43.18161,,,,
0073040cx034-03,,Bairro de Laranjeiras; tomado do Catete,Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88785,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.92902,-43.18156,,,,
0073040cx034-05,,Zona Portuária,Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88786,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.90638,-43.17208,,,,
0073040cx034-06,,"Estrada de Ferro do Corcovado, Ponte das Velhas, Km 1,8",Marc Ferrez,,,,1883,1885,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,-22.94697,-43.21271,,,,
0073040cx034-08,,"Estrada de Ferro do Corcovado, Ponte das Caboclas, km 2 (aproximadamente)",Marc Ferrez,,,,1883,1885,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,-22.94726,-43.21262,,,,
0073040cx035-01,,"Catete, Flamengo, Largo do Machado, Botafogo e Pão de Açúcar; tomados do Morro Nova Cintra (Tavares Bastos)",Marc Ferrez,,,1885 circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87251,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.9292,-43.18296,,,,
0073040cx035-02,,,Marc Ferrez,,,1885 circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,,,,,,
0073040cx035-03,,Bairro de Laranjeiras; tomado do Catete,Marc Ferrez,,,1885 circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88791,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.92889,-43.18471,,,,
0073040cx035-04,,Vista da Avenida Beira-Mar,Marc Ferrez,,,1906 circa,1906,1911,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.94328,-43.18228,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620966,,
0073040cx035-06,,"Panorama de Botafogo, Flamengo e Urca, ao fundo o Morro do Pão de Açúcar, a partir do Corcovado",Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.95186,-43.21004,,,,
0073040cx035-07,,"Panorama de Botafogo, Flamengo e Urca, ao fundo o Morro do Pão de Açúcar, a partir do Corcovado",Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.95186,-43.21005,,,,
0073040cx039-03,,"Praia de Botafogo, ao fundo o Morro do Corcovado",Marc Ferrez,,,1885 circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,368.0,283.0,-22.94085,-43.17724,,,,
0073040cx039-05,,Aleia das Palmeiras Imperiais,Marc Ferrez,,,1885 circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.96901,-43.22191,,,,
0073040cx039-06,,Aleia das Palmeiras Imperiais,Marc Ferrez,,,1885 circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.96899,-43.22179,,,,
0073040cx047-01,,Igreja da Imaculada Conceição de Botafogo,Marc Ferrez,,,1897 circa,1892,1902,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88782,Glass plate negative,Silver gelatin,,,,300.0,400.0,-22.94335,-43.18167,,,,
0073040cx048-05,,"Estrada de Ferro Central do Brasil (Linha do Centro), Rotunda de São Diogo, Km 2",Marc Ferrez,,"Vista da Rotunda de abrigo de locomotivas de São Diogo, pertencente a Estrada de Ferro Dom Pedro II, denominada Estrada de Ferro Central do Brasil, após 1889..
O pátio de São Diogo foi inaugurado em 1858. Já a rotunda foi construída dois anos depois, em 1860. O pátio está ligado à linha do Centro da antiga Central do Brasil por um ramal de cerca de um quilômetro. O prédio da rotunda de São Diogo foi demolido em 1928, pois havia ruído em 1927, num acidente quando da tentativa de substituição de uma das tesouras sustentadoras do seu telhado. A estação funcionou até o dia 17 de setembro de 1938, quando foi fechada. As oficinas continuaram funcionando por algum tempo. Depois, tudo desapareceu, para construção das linhas e do centro de manutenção do metrô carioca, nos anos 1980.",1903 circa,1902,1908,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.90441,-43.20333,,,,
0073040cxsn-03,,Panorama do Centro; a partir da Esplanada do Castelo,Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88790,Glass plate negative,Silver gelatin,,,,400.0,300.0,-22.90658,-43.17533,,,,
0073455cx006-01,,Panorama da Praça XV de Novembro e arredores; tomado do Morro do Castelo,Marc Ferrez,,"Destaque para a Igreja de São José, na atual Avenida Antônio Carlos.",1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87243,Glass plate negative,Collodion,,,,550.0,340.0,-22.90598,-43.17478,,,,
0073455cx006-02,,,Marc Ferrez,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,,,,,,
0073555cx006a007-02,,"Panorama do Centro do Rio de Janeiro; à direita, o edifício da Société Anonyme du Gaz",Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/90856,Glass plate negative,Silver gelatin,,,,550.0,350.0,-22.90383,-43.20113,,,,
0073555cx006a007-03,,,Marc Ferrez,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,,,,,,
0073555cx006a007-05,,Panorama do bairro do Flamengo a partir do Catete,Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/90857,Glass plate negative,Silver gelatin,,,,550.0,350.0,-22.92888,-43.1835,,,,
0073555cx006a007-06,,Panorama do centro da cidade; tomado do Morro do Pinto,Marc Ferrez,,"Em destaque: Estação de Ferro Central do Brasil, Campo de Santana, Quartel General do Campo da Aclamação, Arcos da Lapa e o Pão de Açúcar.",1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87244,Glass plate negative,Silver gelatin,,,,510.0,270.0,-22.90051,-43.19477,,,,
0074050cx003e004a-01,,"Vista da Avenida Central, atual Rio Branco",Marc Ferrez,,"Vista prédios de número 79-81, da Avenida Central. Da sociedade anônima O Paiz, localizado na esquina entre a Avenida Central e a Rua 7 de Setembro.",1906 circa,1904,1911,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/68340,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90514,-43.17746,,Q97772644,,
0074050cx003e004a-03,,"Teatro Municipal, a partir da Escola Nacional de Belas Artes",Marc Ferrez,,,1910 circa,1905,1915,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90883,-43.17606,,,,
0074050cx003e004b-01,,Edifício da Companhia Docas de Santos,Marc Ferrez,,,1906 circa,1901,1911,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82316,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90049,-43.1793,,,,
0074050cx003e004b-02,,Teatro Municipal,Marc Ferrez,,,1912 circa,1909,1917,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90894,-43.176,,,,
0074050cx005-01,,"Vista do Supremo Tribunal Federal, atual Centro Cultural da Justiça Federal",Marc Ferrez,,,1911 circa,1909,1916,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/68341,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.91068,-43.17592,,Q97772645,,
0074050cx005-02,,Inauguração do monumento em homenagem a Pedro Alvares Cabral,Marc Ferrez,,O monumento foi construído por ocasião do 4º Centenário do descobrimento do Brasil.,1900,1900,1900,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82663,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.91982,-43.17693,,,,
0074050cx005-03,,"Edifício na avenida Central, atual Rio Branco",Marc Ferrez,,,1905 circa,1900,1910,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/90859,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90477,-43.17759,,,,
0074050cx005-04,,,Marc Ferrez,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,,,,,,
0074050cx005-06,,"Estúdio de Marc Ferrez na Rua São José, nº 88",Marc Ferrez,,"Estúdio de Marc Ferrez, na Rua São José. O homem que está na parte superior do edifício possivelmente é Júlio Ferrez, filho do fotógrafo.",1905 circa,1900,1910,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,500.0,400.0,,,,,,
0074050cx006e007-01,,Palácio Monroe,Marc Ferrez,,,1910 circa,1905,1915,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/68332,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.91205,-43.17489,,Q97772640,,
0074050cx006e007-03,,,Marc Ferrez,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,,,,,,
0074050cx006e007-04,,"Caixa de Amortização, atual edifício do Banco Central do Brasil",Marc Ferrez,,,1911 circa,1906,1916,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88779,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.89959,-43.1796,,,,
0074050cx008e009-01,,"Largo de São Francisco de Paula, Escola Politécnica e, ao fundo, o prédio do Real Gabinete Português de Leitura",Marc Ferrez,,,1895 circa,1890,1900,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/7072,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.905,-43.18062,,Q97772422,,
0074050cx008e009-02,,Largo São Francisco de Paula,Marc Ferrez,,,1885,1885,1885,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87247,Glass plate negative,Collodion,,,,500.0,400.0,-22.90496,-43.18048,,,,
0074050cx008e009-03,,"Rua Primeiro de Março, em destaque o prédio dos Correios",Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,300.0,400.0,-22.9013,-43.17657,,,,
0074050cx008e009-04,,"Rua Primeiro de Março, em destaque o prédio dos Correios",Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/68331,Glass plate negative,Silver gelatin,,,,300.0,400.0,-22.90121,-43.17662,,Q97772639,,
0074050cx009-02,,,Marc Ferrez,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,,,,,,
0074050cx009-03,,"Largo da Carioca, com chafariz de 35 bicas",Marc Ferrez,,,1900 circa,1895,1905,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90632,-43.17845,,,,
0074050cx009-04,,Rua Primeiro de Março,Marc Ferrez,,"Em destaque o prédio dos Correios e à esquerda o prédio do banco do Brasil, atual CCBB.",1909 circa,1906,1916,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,400.0,500.0,-22.90125,-43.1766,,,,
0074050cxsn-06,,"Avenida Central, edifícios do número 79 à 81; próximo ao atual cruzamento da Avenida Rio Branco com a Avenida Presidente Vargas",Marc Ferrez,,,1910 circa,1905,1915,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87245,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90174,-43.17909,,,,
0074050cxsn2-01,,Panorama do bairro do Flamengo a partir do Catete,Marc Ferrez,,,1890 circa,1885,1895,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/90858,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.92647,-43.18107,,,,
0074050cxsn2-02,,,Marc Ferrez,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Glass plate negative,,,,,,,,,,,,
0074050cxsn2-03,,Edifício da Associação dos Empregados do Comércio do Rio de Janeiro (AECRJ),Marc Ferrez,,,1905 circa,1905,1909,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87246,Glass plate negative,Silver gelatin,,,,500.0,400.0,-22.90448,-43.17772,,,,
007A5P3F03-005,,Chafariz do Mestre Valentim,Georges Leuzinger,,"Monumental chafariz do Mestre Valentim, uma das poucas peças coloniais que resistiu à força modernizadora do começo do século XX. Considerado obra prima no trabalho de cantaria, foi construído entre 1780 e 1789, e figurou por quase um século como principal chafariz da cidade.",1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,,Silver gelatin,,,,,,,,,,,
007A5P3F03-006,,Boulevard Carceller,Georges Leuzinger,,"Rua Direita, atual 1º de Março, por volta de 1870. Trecho conhecido como Boulevard Carceller devido ao restaurante Carceler, que vemos à direita. Era aí que os ônibus puxados a burro, que seguiam para a zona sul, faziam ponto. Vê-se à direita também a bela fachada da igreja da Ordem Terceira do Carmo, a capela Imperial e o antigo Convento do Carmo, então dependência do Paço Imperial, ao qual estava ligado pela passarela, ao fundo da imagem. Logo atrás estão a torre da igreja de São José e o Morro do Castelo.",1870 circa,1865,1875,Photograph,All||Views,Instituto Moreira Salles,,,Silver gelatin,,,,,,,,,,,
007A5P3F03-010,,Largo do Paço (Reprodução),,,Daguerreótipo de Louis Compte no qual se vê o chafariz do Mestre Valentim e a fachada do mercado no Largo do Paço. Ao fundo estão as torres da igreja da Candelária.,1840 circa,1840,1840,Photograph,All||Views,Instituto Moreira Salles,,,Silver gelatin,,,,70.0,89.0,-22.90287,-43.1733,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F03-010.jpg
007A5P3F03-011,,"Mercado da Candelária, ao fundo o Mosteiro de São Bento (Reprodução)",,,"Daguerreótipo de Louis Compte no qual se vê o Mercado da Candelária e, ao longe, o Mosteiro de São Bento. Foi na Praia do Peixe, que ia originalmente do bairro da Misericórdia até o Arsenal, que apareceu o primeiro mercado da cidade, inicialmente ao relento e depois abrigado numa ampla casa desenhada por Grandjean de Montigny. Sua construção teve início em 1825 e ficou pronto somente em 1841. Quando o prefeito  Pereira Passos iniciou as obras de modernização da cidade o mercado primitivo (que já havia sido em parte destruído por um incêndio, em 1904) foi demolido (1911) e em seu lugar foi levantado um prédio metálico, construído na Inglaterra e na Bélgica e projetado por Alfredo Azevedo Marques. Com cinco torres metálicas que delimitavam seu espaço, hoje resta apenas uma, na qual funciona um restaurante. Ao lado do mercado havia ainda um cais para a atracação dos barcos peixeiros, construído pelo engenheiro Borja Castro.",1840 circa,1840,1840,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83594,Outros,Silver gelatin,,,,,,-22.90036,-43.17549,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F03-011.jpg
007A5P3F03-012,,"Paço da Cidade, reprodução do primeiro daguerreótipo tirado na América do Sul (Reprodução)",,,"Reprodução do primeiro daguerreótipo tirado na América do Sul, em janeiro de 1840, onde se vê o Paço da Cidade com a tropa formada à sua frente. Ao fundo, à esquerda, a torre da Capela Imperial; ao centro, a sineira provisória da igreja da Ordem Terceira do Monte do Carmo; e, à direita, o Hotel de France.",1840 circa,1840,1840,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/83595,Outros,Silver gelatin,,,,,,-22.90373,-43.17206,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F03-012.jpg
