dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:date,dcterms:available,dcterms:type:en,dcterms:type:pt,dcterms:medium:pt,dcterms:medium:en,dcterms:format:pt,dcterms:format:en,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,foaf:depicts,schema:width,schema:height,media,item_sets
0071824cx033b-10,Alameda das Palmeiras Imperiais,,Marc Ferrez,1890 circa,1875/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75647 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621393 Wikidata,-22.96937,-43.22175,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro,180,240,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx033b-10.jpg,All||Views
0071824cx033b-11,Alameda das Palmeiras Imperiais,,Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75648 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621394 Wikidata,-22.96916,-43.22196,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro,180,240,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx033b-11.jpg,All||Views
0071824cx033b-12,Alameda das Palmeiras Imperiais,,Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75649 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621395 Wikidata,-22.96906,-43.22192,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx033b-12.jpg,All||Views
0071824cx036a-02,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar","Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).",Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75651 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620531 Wikidata,-22.94281,-43.11474,http://www.wikidata.org/entity/Q6315432 Jurujuba,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-02.jpg,All||Views||Smapshot
0071824cx036a-03,"Vista do bairro do Flamengo, destaque para o morro do Pão de Açucar ao fundo",É possível ver também parte do bairro da Urca.,Marc Ferrez,1880 circa,1875/1885,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q904614 Colódio,http://wikidata.org/wiki/Q904614 Collodion,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75652 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620533 Wikidata,-22.92908,-43.18201,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-03.jpg,All||Views||Smapshot
0071824cx036a-04,"Vista do bairro do Flamengo, detaque para o morro do Pão de Açucar ao fundo",É possível ver também parte do bairro da Urca.,Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75653 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620534 Wikidata,-22.92883,-43.18366,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-04.jpg,All||Views||Smapshot
0071824cx036a-05,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar",,Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75654 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621396 Wikidata,-22.94352,-43.11545,http://www.wikidata.org/entity/Q6315432 Jurujuba,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-05.jpg,All||Views||Smapshot
0071824cx036a-06,"Cais Pharoux, Praça D. Pedro II, atual Praça XV de novembro; ao fundo, morro do Castelo e o Pão de Açúcar","Em fotografia tirada da Ilha das Cobras, podemos ver ao fundo o Morro do Castelo, para onde Mem de Sá transferiu a cidade que acabava de nascer, em 1567. No alto do morro está o colégio e a igreja dos jesuítas, a que se tinha acesso pela ladeira à direita da construção (chamada Ladeira do Castelo ou do Colégio). À esquerda, à beira mar, está a Ponta do Calabouço (hoje Praça do Aeroporto) e o Arsenal de Guerra, antiga Casa do Trem, que hoje abriga o Museu Histórico Nacional. À direita, o cais Pharoux, região onde hoje é a Praça XV de Novembro.",Marc Ferrez,1882 circa,1878/1888,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q904614 Colódio,http://wikidata.org/wiki/Q904614 Collodion,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75655 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620536 Wikidata,-22.89669,-43.1738,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-06.jpg,All||Views||Smapshot
0071824cx036a-08,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar",,Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75656 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621397 Wikidata,-22.9427,-43.11411,http://www.wikidata.org/entity/Q6315432 Jurujuba,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036a-08.jpg,All||Views||Smapshot
0071824cx036b-01,Praça Afonso Viseu,,Marc Ferrez,1905 circa,1903/1910,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75657 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049579 Wikidata,-22.96107,-43.27322,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036b-01.jpg,All||Views
0071824cx036b-02,Cascata Grande,,Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75658 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772771 Wikidata,-22.98608,-43.29674,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036b-02.jpg,All||Views
0071824cx036b-03,Cascatinha da Tijuca,"Cascatinha da Tijuca (anteriormente conhecida como Cascatinha Taunay devido ao nome do artista francês que a pintou em 1820), está localizada no Parque Nacional da Tijuca, parte da Floresta da Tijuca.",Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75659 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049582 Wikidata,-22.95899,-43.2775,,180,240,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036b-03.jpg,All||Views||Smapshot
0071824cx036b-04,Bico do Papagaio,,Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75660 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620538 Wikidata,-22.95217,-43.2861,http://www.wikidata.org/entity/Q3613313 Alto da Boa Vista,180,240,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036b-04.jpg,All||Views||Smapshot
0071824cx036b-05,Hotel Villa Moreau,"O Hotel Villa Moreau ficava na subida da rua Conde de Bonfim, na Tijuca, e pertencia a uma família de franceses. O hotel, que ficava na encosta de uma montanha, possuía um interessante sistema de bondinhos (plano inclinado) que fazia o transporte dos turistas. Em 1908 o prédio foi comprado pela Congregação das Missionárias do Sagrado Coração de Jesus, que aí instalaram o Colégio Regina Coeli.",Marc Ferrez,1887 circa,1882/1892,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75661 Instituto Moreira Salles,www.wikidata.org/wiki/Q89049585 Wikidata,-22.94518,-43.25249,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036b-05.jpg,All||Views
0071824cx036b-06,Vista do Pão de Açúcar; a partir do Alto da Coroa,,Marc Ferrez,1886 circa,1881/1891,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75662 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620540 Wikidata,-22.94485,-43.21212,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx036b-06.jpg,All||Views||Smapshot
0071824cx037-01,Panorama do centro do Rio de Janeiro a partir do Morro do Castelo,"A cidade vista a partir do Morro do Castelo, destaque para as cúpulas das igrejas da Órdem Terceira e de Nossa Senhora do Carmo, ambas na rua Direita, atual rua Primeiro de Março, e da igreja da Candelária, na atual avenida Presidente Vargas. É possível ver também o Paço Imperial, na Praça XV de Novembro.",Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75664 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620541 Wikidata,-22.90647,-43.1722,http://www.wikidata.org/entity/Q10332478 Morro do Castelo,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-01.jpg,All||Views||Smapshot
0071824cx037-02,Panorama do centro do Rio de Janeiro a partir do Morro do Castelo,"A cidade vista a partir do Morro do Castelo, destaque para as cúpulas das igrejas da Órdem Terceira e de Nossa Senhora do Carmo, ambas na rua Direita, atual rua Primeiro de Março, e da igreja da Candelária, na atual avenida Presidente Vargas. É possível ver também o Paço Imperial, na Praça XV de Novembro.",Marc Ferrez,1895 circa,1890/1905,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75665 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621398 Wikidata,-22.90593,-43.17313,http://www.wikidata.org/entity/Q10332478 Morro do Castelo,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-02.jpg,All||Views||Smapshot
0071824cx037-03,Alameda das Palmeiras Imperiais,"Alameda das Palmeiras Imperiais no Jardim Botânico do Rio de Janeiro, destaque para a antiga entrada lateral.",Marc Ferrez,1880 circa,1875/1885,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q904614 Colódio,http://wikidata.org/wiki/Q904614 Collodion,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75666 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620543 Wikidata,-22.96906,-43.22196,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-03.jpg,All||Views
0071824cx037-04,Cascatinha,,Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75667 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620544 Wikidata,-22.96912,-43.22499,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro,180,240,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-04.jpg,All||Views
0071824cx037-05,Morro do Corcovado a partir do Jardim Botânico,,Marc Ferrez,1882 circa,1878/1888,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75668 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620546 Wikidata,-22.96278,-43.20228,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-05.jpg,All||Views||Smapshot
0071824cx037-06,Casa da Moeda,"Prédio que foi a sede da Casa da Moeda a partir de 1868, em 1984 passou a ser a sede do Arquivo Nacional.",Marc Ferrez,1885 circa,1880/1890,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75732 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620547 Wikidata,-22.90628,-43.18994,http://www.wikidata.org/entity/Q10353440 Campo de Santana,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-06.jpg,All||Views
0071824cx037-09,Vista do bairro de Botafogo tomada do Mirante Dona Marta,"Vista do Rio de Janeiro abrangendo os bairros de Botafogo, Flamengo e Urca, tomada do Corcovado.",Marc Ferrez,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75669 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620548 Wikidata,-22.94485,-43.19664,http://www.wikidata.org/entity/Q506938 Morro do Corcovado,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-09.jpg,All||Views||Smapshot
0071824cx037-10,Vista do bairro de Laranjeiras a partir do Morro da Nova Cintra,"Destaque para o Morro da Viúva e para a Escola Militar, ao fundo.",Marc Ferrez,1895 circa,1890/1900,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75670 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620549 Wikidata,-22.92869,-43.18394,http://www.wikidata.org/entity/Q506938 Morro do Corcovado,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-10.jpg,All||Views||Smapshot
0071824cx037-11,"Bairros da Lapa e de Santa Teresa, ao centro, os Arcos da Lapa",,Marc Ferrez,1897 circa,1892/1902,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro,http://wikidata.org/wiki/Q85621807 Glass plate negative,-,,http://acervos.ims.com.br/portals/#/detailpage/75671 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620550 Wikidata,-22.90786,-43.17534,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx037-11.jpg,All||Views||Smapshot
