dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:created,dcterms:temporal,dcterms:available,dcterms:type,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets,dcterms:date,item_set
SSID2597266,Predio No. 173,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90676024,-43.17699607,"POLYGON ((-4806440.8506000005 -2620750.8982000016, -4806431.8230000010 -2620741.0276000015, -4806430.8347000000 -2620740.9059000015, -4806429.8398000000 -2620740.9490000010, -4806428.8657000010 -2620741.1556999980, -4806427.9389999990 -2620741.5203999990, -4806427.0853000000 -2620742.0330000000, -4806426.3279000000 -2620742.6794999987, -4806425.6876000000 -2620743.4422000013, -4806425.1820000000 -2620744.3000999987, -4806424.8248999990 -2620745.2296999990, -4806424.6261000000 -2620746.2054000013, -4806424.5911000000 -2620747.2005999982, -4806424.7208999990 -2620748.1878999993, -4806425.0118000000 -2620749.1402999980, -4806425.4560000000 -2620750.0315999985, -4806426.0412000010 -2620750.8372999990, -4806426.7513000000 -2620751.5353999995, -4806427.5670000000 -2620752.1066999994, -4806428.4657000005 -2620752.5355000010, -4806440.8506000005 -2620750.8982000016))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597266.jpg,,1906,Views
SSID2597261,Predio Nos. 103-105,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90275477,-43.17848926,"POLYGON ((-4806607.0781999990 -2620266.8458999990, -4806598.9244000000 -2620252.8850000016, -4806596.6214000005 -2620254.3777000010, -4806594.6030000000 -2620256.2373999990, -4806592.9268999990 -2620258.4105999990, -4806591.6412000000 -2620260.8352999985, -4806590.7827000000 -2620263.4420000017, -4806590.3758000005 -2620266.1561000010, -4806590.4322999995 -2620268.8999999985, -4806590.9505000000 -2620271.5951000005, -4806591.9156000000 -2620274.1642999984, -4806607.0781999990 -2620266.8458999990))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597261.jpg,,1906,Views
SSID2597259,Predio No. 28-30-32-34-36,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.89983628,-43.17963398,"POLYGON ((-4806734.5124999990 -2619914.1618999990, -4806805.9156000000 -2619928.7542999983, -4806809.7986999990 -2619923.8095000014, -4806813.0459000000 -2619918.4259000010, -4806815.6083000000 -2619912.6845000014, -4806817.4472000000 -2619906.6722999997, -4806818.5347000010 -2619900.4798999988, -4806818.8545999990 -2619894.2008000016, -4806818.4017999990 -2619887.9299000017, -4806817.1833000000 -2619881.7619999982, -4806815.2174999990 -2619875.7899999990, -4806812.5341000000 -2619870.1042000020, -4806809.1735000000 -2619864.7905000000, -4806805.1866000000 -2619859.9290999994, -4806800.6335000000 -2619855.5934999995, -4806795.5830000010 -2619851.8489999995, -4806790.1114000010 -2619848.7522000000, -4806784.3012000010 -2619846.3500000015, -4806778.2403000000 -2619844.6785000004, -4806734.5124999990 -2619914.1618999990))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597259.jpg,,1906,Views
SSID2597258,Predio Nos. 96-98-100,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90330129,-43.17830738,"POLYGON ((-4806586.8306000010 -2620332.8909999990, -4806603.1939000000 -2620360.9868000000, -4806606.8180000000 -2620357.6171000004, -4806609.9733000010 -2620353.8048000000, -4806612.6063000000 -2620349.6147999987, -4806614.6723000000 -2620345.1180000007, -4806616.1362000000 -2620340.3907999992, -4806616.9732000010 -2620335.5135000013, -4806617.1690000000 -2620330.5687000006, -4806616.7204000000 -2620325.6404000000, -4806586.8306000010 -2620332.8909999990))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597258.jpg,,1906,Views
SSID2597256,Predio No. 122,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.9046743,-43.17791185,"POLYGON ((-4806542.7985000000 -2620498.8148000017, -4806550.5758000000 -2620507.2655999996, -4806551.3611999990 -2620507.3214000016, -4806552.1445000000 -2620507.2413999997, -4806552.9024000000 -2620507.0282000005, -4806553.6124000010 -2620506.6878999993, -4806554.2534000000 -2620506.2307000010, -4806554.8063999990 -2620505.6702000014, -4806555.2548999990 -2620505.0231000000, -4806555.5856000000 -2620504.3084999993, -4806555.7886000000 -2620503.5478000008, -4806555.8579999990 -2620502.7635000013, -4806555.7916000000 -2620501.9789999984, -4806555.5914999990 -2620501.2175000010, -4806555.2635999990 -2620500.5016999990, -4806554.8176000010 -2620499.8528000005, -4806554.2667999990 -2620499.2901999988, -4806553.6274999995 -2620498.8306000010, -4806542.7985000000 -2620498.8148000017))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597256.jpg,,1906,Views
SSID2597254,Predio No. 127,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90419999,-43.17792829,"POLYGON ((-4806544.6296999995 -2620441.4956000000, -4806536.5064000000 -2620434.0714999996, -4806535.4300000000 -2620434.2886999995, -4806534.4064000010 -2620434.6865000017, -4806533.4657000005 -2620435.2531000003, -4806532.6356000010 -2620435.9719000010, -4806531.9403000010 -2620436.8218999990, -4806531.4002000000 -2620437.7780000010, -4806531.0313000010 -2620438.8123999983, -4806530.8443000000 -2620439.8944000006, -4806530.8447999990 -2620440.9926000014, -4806531.0326000005 -2620442.0744999982, -4806531.4023000000 -2620443.1085000000, -4806531.9431000000 -2620444.0643000007, -4806532.6391000000 -2620444.9136999995, -4806544.6296999995 -2620441.4956000000))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597254.jpg,,1906,Views
SSID2597253,Obelisco Commemorativo da construcção da Avenida Central,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.91265024,-43.17458028,"POLYGON ((-4806171.9164000000 -2621462.7173999995, -4806216.8841999990 -2621483.2027000003, -4806219.3242000010 -2621481.4305999987, -4806221.4461000000 -2621479.2877999990, -4806223.1943000000 -2621476.8304999990, -4806224.5228000000 -2621474.1233000010, -4806225.3967000000 -2621471.2369999997, -4806225.7932999990 -2621468.2476000004, -4806225.7020000000 -2621465.2333000004, -4806225.1252999995 -2621462.2732999995, -4806224.0781999990 -2621459.4453000017, -4806222.5883000010 -2621456.8233999982, -4806220.6947000010 -2621454.4763999990, -4806171.9164000000 -2621462.7173999995))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597253.jpg,,1906,Views
SSID2597252,Predios Nos. 135-137-139,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90468903,-43.17775908,"POLYGON ((-4806525.7925000000 -2620500.5945999995, -4806520.2346000000 -2620481.9365999997, -4806516.7546999995 -2620483.9595000000, -4806513.6588000000 -2620486.5320000015, -4806511.0329000000 -2620489.5826000012, -4806508.9498000000 -2620493.0269000010, -4806507.4672000000 -2620496.7690999990, -4806506.6264999990 -2620500.7054999990, -4806506.4508000000 -2620504.7267999984, -4806506.9450000000 -2620508.7215000020, -4806508.0955000000 -2620512.5788000003, -4806525.7925000000 -2620500.5945999995))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597252.jpg,,1906,Views
SSID2597251,Predios Nos. 155-157-159,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90689014,-43.17695989,"POLYGON ((-4806436.8227999990 -2620766.5964000000, -4806428.4657000005 -2620752.5355000010, -4806424.9926999990 -2620756.0942000000, -4806422.0848999990 -2620760.1277999990, -4806419.8061000000 -2620764.5474999994, -4806418.2068000010 -2620769.2558000013, -4806417.3220000010 -2620774.1490000000, -4806417.1713999990 -2620779.1191999987, -4806436.8227999990 -2620766.5964000000))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597251.jpg,,1906,Views
SSID2597249,Predio No. 243,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.91093139,-43.17543518,"POLYGON ((-4806267.0867000000 -2621254.9869000018, -4806260.5717999990 -2621246.8442000000, -4806259.0795000010 -2621247.8106000014, -4806257.7666000000 -2621249.0093000010, -4806256.6687000000 -2621250.4076999985, -4806255.8159000000 -2621251.9677000010, -4806255.2313000000 -2621253.6466000006, -4806254.9309000000 -2621255.3988999985, -4806254.9228000010 -2621257.1768000014, -4806255.2073000000 -2621258.9316999987, -4806267.0867000000 -2621254.9869000018))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597249.jpg,,1906,Views
SSID2597248,Predios Nos. 79-81,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90165866,-43.17898115,"POLYGON ((-4806661.8376000000 -2620134.3858999982, -4806647.0993000010 -2620117.1917999983, -4806644.2885000000 -2620118.3737999983, -4806641.7180000000 -2620120.0139999986, -4806639.4618999995 -2620122.0652000010, -4806637.5851000010 -2620124.4684000015, -4806636.1417000000 -2620127.1543000005, -4806635.1732000000 -2620130.0456999987, -4806634.7075999990 -2620133.0590999983, -4806634.7581999990 -2620136.1079000010, -4806635.3235000000 -2620139.1042000020, -4806636.3873999990 -2620141.9618000016, -4806661.8376000000 -2620134.3858999982))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597248.jpg,,1906,Views
SSID2597247,Predios Nos. 66-68-70-74,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90174015,-43.17882965,"POLYGON ((-4806644.9724000000 -2620144.2340000010, -4806663.8109000010 -2620188.1396999992, -4806668.5629999990 -2620183.5483000020, -4806672.8144000005 -2620178.4895999990, -4806676.5192000010 -2620173.0181000010, -4806679.6378000010 -2620167.1924000010, -4806682.1366000010 -2620161.0753000006, -4806683.9887000010 -2620154.7322999984, -4806685.1744000000 -2620148.2316999994, -4806685.6807000000 -2620141.6433000006, -4806685.5024000000 -2620135.0377999990, -4806684.6412000000 -2620128.4862999990, -4806644.9724000000 -2620144.2340000010))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597247.jpg,,1906,Views
SSID2597246,Predio Nos. 69-71-73-75-77,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90120982,-43.17910406,"POLYGON ((-4806675.5199000000 -2620080.1464000010, -4806669.1512000000 -2620047.1442999990, -4806664.3012000010 -2620055.1552000010, -4806659.9980999995 -2620063.4726000020, -4806656.2610000000 -2620072.0593000017, -4806653.1067999990 -2620080.8768000007, -4806650.5495000000 -2620089.8854999990, -4806648.6006000005 -2620099.0450999998, -4806647.2689000000 -2620108.3145999983, -4806675.5199000000 -2620080.1464000010))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597246.jpg,,1906,Views
SSID2597243,Predio No. 37,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.89909847,-43.17981712,"POLYGON ((-4806754.9012000000 -2619825.0027999990, -4806748.1010000000 -2619817.6999000013, -4806746.9605000000 -2619818.1876000017, -4806745.9198000000 -2619818.8623000010, -4806745.0090999990 -2619819.7043999990, -4806744.2552000005 -2619820.6893000007, -4806743.6799000000 -2619821.7881999984, -4806743.3002000000 -2619822.9690000005, -4806743.1271000000 -2619824.1972000003, -4806743.1656000000 -2619825.4369999990, -4806743.4147000000 -2619826.6521000005, -4806743.8671000000 -2619827.8070000000, -4806744.5095000010 -2619828.8680000007, -4806754.9012000000 -2619825.0027999990))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597243.jpg,,1906,Views
SSID2597242,Predio Nos. 82-84-86,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90252428,-43.17867528,"POLYGON ((-4806627.7865999990 -2620238.9924999997, -4806637.8250999990 -2620262.2166999990, -4806640.9101000000 -2620258.7978999987, -4806643.5110000000 -2620254.9978000000, -4806645.5811000000 -2620250.8845000006, -4806647.0835000000 -2620246.5315000005, -4806647.9912000000 -2620242.0170000010, -4806648.2880000010 -2620237.4215999990, -4806647.9684999995 -2620232.8277999980, -4806647.0384000000 -2620228.3178000003, -4806627.7865999990 -2620238.9924999997))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597242.jpg,,1906,Views
SSID2597240,"Predio No. 20, Predio No. 18",,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.89860534,-43.18018357,"POLYGON ((-4806795.6944999990 -2619765.4114000015, -4806807.9224000000 -2619781.6057999990, -4806810.3707000000 -2619778.1250000000, -4806812.2818000000 -2619774.3225999996, -4806813.6143999990 -2619770.2809999995, -4806814.3395000010 -2619766.0876000000, -4806814.4415000010 -2619761.8332000000, -4806813.9181999990 -2619757.6097999997, -4806812.7809000000 -2619753.5089999996, -4806811.0541999990 -2619749.6193999983, -4806795.6944999990 -2619765.4114000015))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597240.jpg,,1906,Views
SSID2597237,Predio No. 104,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90391414,-43.17813039,"POLYGON ((-4806567.1269000005 -2620406.9519000016, -4806582.2770000010 -2620416.7681999990, -4806583.2950000000 -2620416.4739999995, -4806584.2511000000 -2620416.0168999990, -4806585.1193000000 -2620415.4094000010, -4806585.8762000000 -2620414.6677000000, -4806586.5013999995 -2620413.8119999990, -4806586.9778000000 -2620412.8654999994, -4806587.2927000000 -2620411.8535999990, -4806587.4374000000 -2620410.8038999997, -4806587.4081999995 -2620409.7446000017, -4806587.2058000010 -2620408.7043999990, -4806586.8356000000 -2620407.7115000000, -4806586.3077000010 -2620406.7925999984, -4806585.6363999990 -2620405.9727000000, -4806567.1269000005 -2620406.9519000016))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597237.jpg,,1906,Views
SSID2597236,Predio No. 19,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.89801538,-43.18031805,"POLYGON ((-4806810.6664000000 -2619694.1191000007, -4806790.4866000000 -2619682.2613000013, -4806785.4061999990 -2619681.9679999985, -4806780.3379999995 -2619682.4248999990, -4806775.3920000010 -2619683.6220999993, -4806770.6757999990 -2619685.5335000010, -4806766.2919000000 -2619688.1176000014, -4806762.3357000000 -2619691.3181999996, -4806758.8929999990 -2619695.0658000000, -4806756.0387999990 -2619699.2787999995, -4806753.8351000010 -2619703.8656999990, -4806752.3299000000 -2619708.7267999984, -4806751.5557000000 -2619713.7564000003, -4806751.5295000000 -2619718.8451000005, -4806752.2519000005 -2619723.8823999986, -4806810.6664000000 -2619694.1191000007))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597236.jpg,,1906,Views
SSID2597235,Predio No. 133,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.904475199999997,-43.17780564,"POLYGON ((-4806530.9756000005 -2620474.7545999996, -4806525.6247000005 -2620466.3145000003, -4806523.8399000000 -2620467.6534999980, -4806522.3072999995 -2620469.2749999985, -4806521.0711000000 -2620471.1325000003, -4806520.1669000000 -2620473.1722999997, -4806519.6208999995 -2620475.3357000016, -4806519.4486000000 -2620477.5603000000, -4806519.6552000010 -2620479.7819000000, -4806520.2346000000 -2620481.9365999997, -4806530.9756000005 -2620474.7545999996))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597235.jpg,,1906,Views
SSID2597234,Predios No. 83-85,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.90190188,-43.17886955,"POLYGON ((-4806649.4140000010 -2620163.7782000005, -4806636.7313000000 -2620144.3554000000, -4806633.4702000000 -2620148.5509999990, -4806630.6674000010 -2620153.0656999983, -4806628.3539000000 -2620157.8495999984, -4806626.5551999990 -2620162.8499000000, -4806625.2912000010 -2620168.0113000013, -4806624.5758000000 -2620173.2769000010, -4806649.4140000010 -2620163.7782000005))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597234.jpg,,1906,Views
SSID2597232,Predio Nos. 146-148-150,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.9004497,-43.17940972,"POLYGON ((-4806709.5479000010 -2619988.2901000010, -4806695.9366000000 -2619967.7994000018, -4806692.9795999990 -2619968.3148000017, -4806690.1511000000 -2619969.3194000013, -4806687.5315000005 -2619970.7846000010, -4806685.1950000000 -2619972.6688000000, -4806683.2080000010 -2619974.9186000004, -4806681.6270000000 -2619977.4699999990, -4806680.4968000000 -2619980.2507000007, -4806679.8496000000 -2619983.1816999987, -4806679.7036000010 -2619986.1796999983, -4806680.0629999990 -2619989.1596999990, -4806680.9177000000 -2619992.0370000005, -4806682.2433000000 -2619994.7300000004, -4806684.0023000000 -2619997.1622000000, -4806686.1446000000 -2619999.2644999996, -4806709.5479000010 -2619988.2901000010))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597232.jpg,,1906,Views
SSID2597231,Predios No. 35,,"Ferrez, Marc (Brazilian photographer, 1843-1923)",,,1906/1916,,,,Biblioteca Nacional (Brasil),,-22.89899448,-43.17985313,"POLYGON ((-4806758.9101000000 -2619812.4365999997, -4806753.5124999990 -2619803.1301999986, -4806752.1622000000 -2619803.2162999995, -4806750.8442000000 -2619803.5223000012, -4806749.5942000000 -2619804.0401000010, -4806748.4458000010 -2619804.7556000017, -4806747.4300999995 -2619805.6493999995, -4806746.5744000000 -2619806.6975000016, -4806745.9020000010 -2619807.8715999983, -4806745.4309000000 -2619809.1400000006, -4806745.1739000010 -2619810.4684000015, -4806745.1378000010 -2619811.8209999986, -4806745.3237999990 -2619813.1612000020, -4806745.7267000000 -2619814.4527999980, -4806746.3357000000 -2619815.6609999985, -4806747.1342999990 -2619816.7531999983, -4806748.1010000000 -2619817.6999000013, -4806758.9101000000 -2619812.4365999997))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2597231.jpg,,1906,Views
