qid,P31,Lpt-br,Dpt-br,Den,P571,qal1319,qal1326,P17,P1259,qal2044,qal7787,qal8208,P170,P186,P195,P217,P2079,P4036,P2049,P2048,P7835
Q65620834,Q125191,"Antigo edifício do Supremo Tribunal Federal, atual Centro Cultural da Justiça Federal",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1910-01-01T00:00:00Z/9,1918-01-01T00:00:00Z/9,Q155,@-22.901905/-43.17628300000001,10.44U11573,97.02U28390,102.17U28390,Q3180571,Q11469,Q71989864,0072430cx025-02,Q172984,50.0U28390,24.0U174728,30.0U174728,71029
Q65620835,Q125191,Caixa de Amortização,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1908-01-01T00:00:00Z/8,1906-01-01T00:00:00Z/9,1912-01-01T00:00:00Z/9,Q155,@-22.899906/-43.179472,12.03U11573,-65.8U28390,95.42U28390,Q3180571,Q11469,Q71989864,0072430cx027-01,Q172984,63.4U28390,30.0U174728,24.0U174728,75325
Q65620836,Q125191,Vista do Corcovado e Pão de Açúcar,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.967625/-43.249965,294.4U11573,74.85U28390,89.74U28390,Q3180571,Q11469,Q71989864,0072430cx027-04,Q172984,53.2U28390,30.0U174728,24.0U174728,75326
Q89049383,Q125191,"Rua Uruguaiana, ao fundo o Chafariz da Carioca",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.90529/-43.179329,9.34U11573,154.95U28390,96.71U28390,Q3180571,Q11469,Q71989864,0072430cx027-05,Q172984,45.2U28390,24.0U174728,30.0U174728,75327
Q97772717,Q125191,Caixa de Amortização,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1908-01-01T00:00:00Z/8,1906-01-01T00:00:00Z/9,1914-01-01T00:00:00Z/9,Q155,@-22.899909/-43.179461,12.11U11573,-67.18U28390,91.62U28390,Q3180571,Q11469,Q71989864,0072430cx027-06,Q172984,63.4U28390,30.0U174728,24.0U174728,75328
Q89049510,Q125191,Monumento em homenagem ao visconde de Rio Branco,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1902-01-01T00:00:00Z/8,1902-01-01T00:00:00Z/9,1907-01-01T00:00:00Z/9,Q155,@-22.921271/-43.1769,8.97U11573,74.42U28390,87.9U28390,Q3180571,Q11469,Q71989864,0072430cx027-07,Q172984,45.0U28390,24.0U174728,30.0U174728,75329
Q89049515,Q125191,Fonte Adriano Ramos Pinto,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1907-01-01T00:00:00Z/8,1906-01-01T00:00:00Z/9,1912-01-01T00:00:00Z/9,Q155,@-22.920403/-43.176515,10.21U11573,143.99U28390,88.84U28390,Q3180571,Q11469,Q71989864,0072430cx027-08,Q172984,40.0U28390,30.0U174728,24.0U174728,75330
Q65620837,Q125191,Escola Politécnica e estátua de José Bonifácio,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1900-01-01T00:00:00Z/8,1895-01-01T00:00:00Z/9,1905-01-01T00:00:00Z/9,Q155,@-22.904671/-43.180598,14.8U11573,-137.52U28390,89.88U28390,Q3180571,Q11469,Q71989864,0072430cx027-09,Q172984,46.0U28390,30.0U174728,24.0U174728,75331
Q65620838,Q125191,Fonte Adriano Ramos Pinto,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1907-01-01T00:00:00Z/8,1906-01-01T00:00:00Z/9,1912-01-01T00:00:00Z/9,Q155,@-22.920403/-43.176515,10.21U11573,143.99U28390,88.84U28390,Q3180571,Q11469,Q71989864,0072430cx027-10,Q172984,40.0U28390,30.0U174728,24.0U174728,75332
Q65620839,Q125191,Fonte Adriano Ramos Pinto,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1907-01-01T00:00:00Z/8,1906-01-01T00:00:00Z/9,1912-01-01T00:00:00Z/9,Q155,@-22.920641/-43.176691,11.08U11573,86.48U28390,86.83U28390,Q3180571,Q11469,Q71989864,0072430cx027-11,Q172984,40.0U28390,30.0U174728,24.0U174728,75333
Q89049517,Q125191,Fonte Adriano Ramos Pinto,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1907-01-01T00:00:00Z/8,1906-01-01T00:00:00Z/9,1912-01-01T00:00:00Z/9,Q155,@-22.920641/-43.176691,11.08U11573,86.48U28390,86.83U28390,Q3180571,Q11469,Q71989864,0072430cx027-12,Q172984,40.0U28390,30.0U174728,24.0U174728,75334
Q65620840,Q125191,"Mercado da Praia do Peixe, próximo à atual rua do Mercado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1875-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.901374/-43.173287,6.25U11573,-92.94U28390,93.78U28390,Q3180571,Q11469,Q71989864,0072430cx028-01,Q172984,45.0U28390,30.0U174728,24.0U174728,71086
Q89049345,Q125191,Rua Primeiro de Março,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1889-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.901472/-43.176504,14.25U11573,128.41U28390,97.49U28390,Q3180571,Q11469,Q71989864,0072430cx028-02,Q172984,47.4U28390,24.0U174728,30.0U174728,71064
Q65620841,Q125191,Rua Primeiro de Março,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1889-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.901472/-43.176504,13.62U11573,128.41U28390,97.49U28390,Q3180571,Q11469,Q71989864,0072430cx028-03,Q172984,47.4U28390,24.0U174728,30.0U174728,71065
Q89049353,Q125191,Campo da Aclamação,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1882-01-01T00:00:00Z/8,1878-01-01T00:00:00Z/9,1888-01-01T00:00:00Z/9,Q155,@-22.90754/-43.189063,1.71U11573,-115.82U28390,93.11U28390,Q3180571,Q11469,Q71989864,0072430cx030-01,COLÓDIO/ Prata,45.0U28390,30.0U174728,24.0U174728,71077
Q89049356,Q125191,Campo da Aclamação,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1882-01-01T00:00:00Z/8,1878-01-01T00:00:00Z/9,1888-01-01T00:00:00Z/9,Q155,@-22.904981/-43.18946500000001,1.79U11573,-91.43U28390,88.79U28390,Q3180571,Q11469,Q71989864,0072430cx030-04,COLÓDIO/ Prata,59.8U28390,30.0U174728,24.0U174728,71079
Q65620844,Q125191,Orquidário no Jardim Botânico,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.968000000000004/-43.228304,15.92U11573,160.69U28390,83.76U28390,Q3180571,Q11469,Q71989864,0072430cx031-05,Q172984,50.0U28390,30.0U174728,24.0U174728,75405
Q65621463,Q125191,Bromeliário do Jardim Botânico,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.968127/-43.228617,15.39U11573,72.74U28390,86.64U28390,Q3180571,Q11469,Q71989864,0072430cx031-07,Q172984,55.6U28390,24.0U174728,30.0U174728,75399
Q65621576,Q125191,Orquidário no Jardim Botânico,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.96797/-43.228315,15.74U11573,155.68U28390,88.37U28390,Q3180571,Q11469,Q71989864,0072430cx031-08,Q172984,56.2U28390,30.0U174728,24.0U174728,75400
Q89049571,Q125191,Alameda de Palmeiras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.969243/-43.221866,8.02U11573,-56.4U28390,105.84U28390,Q3180571,Q11469,Q71989864,0072430cx031-11,COLÓDIO/ Prata,40.0U28390,24.0U174728,30.0U174728,75402
Q89049572,Q125191,Alameda de Palmeiras,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.967504/-43.22428,11.26U11573,132.18U28390,102.36U28390,Q3180571,Q11469,Q71989864,0072430cx031-13,COLÓDIO/ Prata,50.0U28390,24.0U174728,30.0U174728,75403
Q89049519,Q125191,Porto do Rio - armazéns e ancoradouro interno,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.895996/-43.195112,18.06U11573,-58.21U28390,85.95U28390,Q3180571,Q11469,Q71989864,0072430cx032b-06,Q172984,41.0U28390,30.0U174728,24.0U174728,75338
Q89049521,Q125191,Entrada da Baía de Guanabara,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.93405/-43.125693,12.28U11573,-59.98U28390,94.84U28390,Q3180571,Q11469,Q71989864,0072430cx032b-07,Q172984,50.0U28390,30.0U174728,24.0U174728,75339
Q65620854,Q125191,Academia Imperial de Belas Artes,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1886-01-01T00:00:00Z/8,1881-01-01T00:00:00Z/9,1889-01-01T00:00:00Z/9,Q155,@-22.905617000000003/-43.183329,8.48U11573,-19.33U28390,96.83U28390,Q3180571,Q11469,Q71989864,0072430cx033b-01,Q172984,50.0U28390,30.0U174728,24.0U174728,75344
Q65620855,Q125191,Vista do Largo da Glória,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1900-01-01T00:00:00Z/9,,,Q155,@-22.920962/-43.176223,11.75U11573,-24.01U28390,94.47U28390,Q3180571,Q11469,Q71989864,0072430cx033b-02,Q172984,44.0U28390,30.0U174728,24.0U174728,75345
Q65621577,Q125191,Praia Vermelha e morro do Pão de Açúcar; Exposição Nacional de 1908,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1908-01-01T00:00:00Z/9,,,Q155,@-22.956416/-43.165275,87.69U11573,44.93U28390,91.64U28390,Q3180571,Q11469,Q71989864,0072430cx036-02,Q172984,47.4U28390,,,82314
Q89049368,Q125191,Rua da Quitanda,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.902827/-43.17723400000001,12.51U11573,177.54U28390,89.58U28390,Q3180571,Q11469,Q71989864,0072430cx037-06,Q172984,60.0U28390,24.0U174728,30.0U174728,75306
Q89049328,Q125191,Vista panorâmica do Pão de Açúcar e arredores,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1995-01-01T00:00:00Z/9,Q155,@-22.95184/-43.209985,704.6U11573,84.78U28390,83.69U28390,Q3180571,Q11469,Q71989864,0072430cx040-01,Q172984,64.8U28390,30.0U174728,24.0U174728,71044
Q65620858,Q125191,"Enseada de Botafogo, vendo-se ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1995-01-01T00:00:00Z/9,Q155,@-22.943305/-43.182231,36.48U11573,114.21U28390,93.12U28390,Q3180571,Q11469,Q71989864,0072430cx040-02,Q172984,54.2U28390,30.0U174728,24.0U174728,71045
Q65620859,Q125191,Rua do Russel,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.922338/-43.173591,10.0U11573,106.03U28390,95.61U28390,Q3180571,Q11469,Q71989864,0072430cx040-03,Q172984,50.0U28390,30.0U174728,24.0U174728,71046
Q65620861,Q125191,"Estrada de Ferro do Corcovado, Trem em movimento",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1884-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.945863/-43.215209,430.22U11573,-47.45U28390,101.68U28390,Q3180571,Q11469,Q71989864,0072430cx040-05,Q172984,50.0U28390,30.0U174728,24.0U174728,71048
Q89049330,Q125191,Vista panorâmica do Pão de Açúcar e arredores,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1900-01-01T00:00:00Z/9,Q155,@-22.951854/-43.210035,729.3U11573,82.7U28390,84.69U28390,Q3180571,Q11469,Q71989864,0072430cx040-06,Q172984,50.0U28390,30.0U174728,24.0U174728,71049
Q89049332,Q125191,Vista panorâmica do Pão de Açúcar e arredores,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1900-01-01T00:00:00Z/9,Q155,@-22.951843/-43.209986,703.08U11573,76.21U28390,81.07U28390,Q3180571,Q11469,Q71989864,0072430cx040-07,Q172984,65.0U28390,30.0U174728,24.0U174728,71050
Q65620862,Q125191,"Vista de Botafogo, vendo-se ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1900-01-01T00:00:00Z/9,Q155,@-22.943305/-43.182232,36.28U11573,115.8U28390,91.78U28390,Q3180571,Q11469,Q71989864,0072430cx040-08,Q172984,45.4U28390,30.0U174728,24.0U174728,71051
Q89049334,Q125191,Campo da Aclamação,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1882-01-01T00:00:00Z/8,1877-01-01T00:00:00Z/9,1887-01-01T00:00:00Z/9,Q155,@-22.90545/-43.190232,9.73U11573,163.61U28390,85.96U28390,Q3180571,Q11469,Q71989864,0072430cx041-01,Q172984,45.0U28390,30.0U174728,24.0U174728,71052
Q89049561,Q125191,Escola Nacional de Belas Artes,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1911-01-01T00:00:00Z/8,1908-01-01T00:00:00Z/9,1916-01-01T00:00:00Z/9,Q155,@-22.908521/-43.176546,16.98U11573,109.9U28390,100.51U28390,Q3180571,Q11469,Q71989864,0072430cx043-02,Q172984,61.0U28390,30.0U174728,24.0U174728,75385
Q65621468,Q125191,Teatro Municipal,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1909-01-01T00:00:00Z/9,1915-01-01T00:00:00Z/9,Q155,@-22.909901/-43.176046,10.6U11573,-32.09U28390,97.27U28390,Q3180571,Q11469,Q71989864,0072430cx043-03,Q172984,45.6U28390,30.0U174728,24.0U174728,75386
Q89049562,Q125191,Vista do Pão de Açúcar,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.943305/-43.182231,36.78U11573,114.21U28390,93.12U28390,Q3180571,Q11469,Q71989864,0072430cx043-05,Q172984,54.2U28390,30.0U174728,24.0U174728,75387
Q89049563,Q125191,"Rua São Clemente, ao fundo o morro do Corcovado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1880-01-01T00:00:00Z/8,1875-01-01T00:00:00Z/9,1885-01-01T00:00:00Z/9,Q155,@-22.950464/-43.192476,9.29U11573,-96.0U28390,97.98U28390,Q3180571,Q11469,Q71989864,0072430cx043-06,COLÓDIO/ Prata,35.0U28390,24.0U174728,30.0U174728,75388
Q89049566,Q125191,Pedra do Índio,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1879-01-01T00:00:00Z/9,1889-01-01T00:00:00Z/9,Q155,@-22.905299/-43.120126,11.33U11573,141.59U28390,89.34U28390,Q3180571,Q11469,Q71989864,0072430cx043-07,Q172984,45.0U28390,30.0U174728,24.0U174728,75389
Q89049567,Q125191,Pedra do Índio,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1879-01-01T00:00:00Z/9,1889-01-01T00:00:00Z/9,Q155,@-22.905303/-43.120031,10.15U11573,151.32U28390,92.27U28390,Q3180571,Q11469,Q71989864,0072430cx043-08,Q172984,33.2U28390,30.0U174728,24.0U174728,75390
Q65621469,Q125191,Pedra de Itapuca,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1879-01-01T00:00:00Z/9,1889-01-01T00:00:00Z/9,Q155,@-22.905347/-43.119396,9.99U11573,-121.74U28390,89.61U28390,Q3180571,Q11469,Q71989864,0072430cx043-09,Q172984,40.8U28390,30.0U174728,24.0U174728,75391
Q89049312,Q125191,Monumento em homenagem a Pedro Álvares Cabral,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1902-01-01T00:00:00Z/8,1900-01-01T00:00:00Z/9,1907-01-01T00:00:00Z/9,Q155,@-22.920009/-43.176965,17.13U11573,129.15U28390,95.25U28390,Q3180571,Q11469,Q71989864,0072430cx044a-01,Q172984,46.0U28390,30.0U174728,24.0U174728,71036
Q65620871,Q125191,Chafariz do Mestre Valentim,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.902832/-43.174796,13.86U11573,80.59U28390,88.18U28390,Q3180571,Q11469,Q71989864,0072430cx044a-04,Q172984,50.0U28390,30.0U174728,24.0U174728,71039
Q89049315,Q125191,Monumento em homenagem a Pedro Álvares Cabral,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1902-01-01T00:00:00Z/8,1900-01-01T00:00:00Z/9,1907-01-01T00:00:00Z/9,Q155,@-22.92012/-43.176715,10.37U11573,105.42U28390,91.96U28390,Q3180571,Q11469,Q71989864,0072430cx044a-05,Q172984,35.4U28390,30.0U174728,24.0U174728,71040
Q89049318,Q125191,"Monumento a D. Pedro I no Largo do Rocio, atual praça Tiradentes",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.906441/-43.182626,11.48U11573,-158.31U28390,92.15U28390,Q3180571,Q11469,Q71989864,0072430cx044a-07,Q172984,52.6U28390,30.0U174728,24.0U174728,71041
Q89049322,Q125191,Monumento em homenagem a Pedro Álvares Cabral,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1902-01-01T00:00:00Z/8,1900-01-01T00:00:00Z/9,1907-01-01T00:00:00Z/9,Q155,@-22.920009/-43.176965,16.59U11573,129.15U28390,95.25U28390,Q3180571,Q11469,Q71989864,0072430cx044a-08,Q172984,46.0U28390,30.0U174728,24.0U174728,71042
Q89049325,Q125191,Monumento em homenagem a Pedro Álvares Cabral,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1902-01-01T00:00:00Z/8,1900-01-01T00:00:00Z/9,1907-01-01T00:00:00Z/9,Q155,@-22.920009/-43.176965,16.42U11573,129.15U28390,95.25U28390,Q3180571,Q11469,Q71989864,0072430cx044a-09,Q172984,46.0U28390,30.0U174728,24.0U174728,71043
Q65621473,Q125191,Vista do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1886-01-01T00:00:00Z/8,1881-01-01T00:00:00Z/9,1891-01-01T00:00:00Z/9,Q155,@-22.952922/-43.225776,511.71U11573,94.16U28390,91.5U28390,Q3180571,Q11469,Q71989864,0072430cx045a-04,Q172984,49.8U28390,24.0U174728,30.0U174728,71002
Q89049298,Q125191,Vista panorâmica do Pão de Açúcar e arredores,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.951841/-43.209982,705.61U11573,86.1U28390,85.99U28390,Q3180571,Q11469,Q71989864,0072430cx045a-05,Q172984,55.2U28390,30.0U174728,24.0U174728,71003
Q89049370,Q125191,"Panorama do Rio de Janeiro, visto do alto do Corcovado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.95185/-43.210008,703.76U11573,84.98U28390,84.24U28390,Q3180571,Q11469,Q71989864,0072430cx046-01,Q172984,63.8U28390,30.0U174728,24.0U174728,75309
Q65621580,Q125191,Vista do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1886-01-01T00:00:00Z/8,1879-01-01T00:00:00Z/9,1889-01-01T00:00:00Z/9,Q155,@-22.952153/-43.226301,515.72U11573,82.85U28390,80.99U28390,Q3180571,Q11469,Q71989864,0072430cx046-02,Q172984,49.0U28390,24.0U174728,30.0U174728,75310
Q89049374,Q125191,"Estrada de Ferro do Corcovado, Trem em movimento",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1884-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.945319/-43.214728,425.0U11573,-48.18U28390,101.63U28390,Q3180571,Q11469,Q71989864,0072430cx046-03,Q172984,50.0U28390,,,75311
Q65620881,Q125191,"Estrada de Ferro do Corcovado, Viaduto do Silvestre, Km 1 (aproximadamente)",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1884-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.946329/-43.20363,191.6U11573,-73.82U28390,100.99U28390,Q3180571,Q11469,Q71989864,0072430cx046-06,Q172984,40.6U28390,30.0U174728,24.0U174728,75314
Q89049376,Q125191,"Panorama do Rio de Janeiro, visto do alto do Corcovado",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/8,1880-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.951895/-43.21013,705.12U11573,77.71U28390,79.27U28390,Q3180571,Q11469,Q71989864,0072430cx046-08,Q172984,45.0U28390,30.0U174728,24.0U174728,75316
Q65620882,Q125191,"Estrada de Ferro do Corcovado, Viaduto do Silvestre, Km 1 (aproximadamente)",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1884-01-01T00:00:00Z/9,1890-01-01T00:00:00Z/9,Q155,@-22.946321/-43.205085,211.46U11573,63.71U28390,85.07U28390,Q3180571,Q11469,Q71989864,0072430cx046-09,Q172984,50.0U28390,30.0U174728,24.0U174728,75317
Q65621475,Q125191,Vista do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1886-01-01T00:00:00Z/8,1881-01-01T00:00:00Z/9,1891-01-01T00:00:00Z/9,Q155,@-22.952918/-43.225776,510.42U11573,88.52U28390,93.07U28390,Q3180571,Q11469,Q71989864,0072430cx046-10,Q172984,64.8U28390,30.0U174728,24.0U174728,75318
Q65621476,Q125191,Vista do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1886-01-01T00:00:00Z/8,1881-01-01T00:00:00Z/9,1891-01-01T00:00:00Z/9,Q155,@-22.952171/-43.22555,502.42U11573,83.49U28390,84.12U28390,Q3180571,Q11469,Q71989864,0072430cx046-11,Q172984,42.4U28390,24.0U174728,30.0U174728,75319
Q89049381,Q125191,"Estrada de Ferro do Corcovado, Hotel Paineiras, com o trem, o Morro do Corcovado e o mirante Chapéu do Sol em construção, ao fundo",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1884-01-01T00:00:00Z/8,1883-01-01T00:00:00Z/9,1885-01-01T00:00:00Z/9,Q155,@-22.947756/-43.21785300000001,467.33U11573,115.71U28390,101.16U28390,Q3180571,Q11469,Q71989864,0072430cx046-12,Q172984,60.0U28390,30.0U174728,24.0U174728,75320
Q65620885,Q125191,Vista da Baía da Guanabara,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.95188/-43.210137,707.99U11573,26.33U28390,88.17U28390,Q3180571,Q11469,Q71989864,0072430cx046-13,Q172984,40.0U28390,30.0U174728,24.0U174728,75321
Q65620886,Q125191,Vista do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1886-01-01T00:00:00Z/8,1881-01-01T00:00:00Z/9,1891-01-01T00:00:00Z/9,Q155,@-22.952997/-43.225816,499.55U11573,104.4U28390,85.53U28390,Q3180571,Q11469,Q71989864,0072430cx046-15,Q172984,70.0U28390,30.0U174728,24.0U174728,75323
Q65620887,Q125191,Estrada de Ferro do Corcovado com o mirante Chapéu do Sol ao fundo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1885-01-01T00:00:00Z/9,,,Q155,@-22.945353/-43.215486,440.16U11573,141.53U28390,87.81U28390,Q3180571,Q11469,Q71989864,0072430cx046-16,Q172984,43.0U28390,24.0U174728,30.0U174728,75324
Q65620888,Q125191,"Hotel Avenida, em segundo plano o edifício da Imprensa Nacional",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1907-01-01T00:00:00Z/9,1917-01-01T00:00:00Z/9,Q155,@-22.907067/-43.176688,12.08U11573,-78.54U28390,98.69U28390,Q3180571,Q11469,Q71989864,0072430cx047-02,Q172984,60.0U28390,30.0U174728,24.0U174728,75341
Q89049525,Q125191,"Hotel Avenida, em segundo plano o edifício da Imprensa Nacional",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1907-01-01T00:00:00Z/9,1917-01-01T00:00:00Z/9,Q155,@-22.907067/-43.176688,12.08U11573,-78.54U28390,98.69U28390,Q3180571,Q11469,Q71989864,0072430cx047-03,Q172984,60.0U28390,30.0U174728,24.0U174728,75342
Q65620889,Q125191,Vista do canal do Mangue,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1900-01-01T00:00:00Z/8,1895-01-01T00:00:00Z/9,1905-01-01T00:00:00Z/9,Q155,@-22.910518/-43.208537,11.09U11573,82.29U28390,93.45U28390,Q3180571,Q11469,Q71989864,0072430cx047-04,Q172984,56.2U28390,30.0U174728,24.0U174728,75343
Q89049304,Q125191,Vista de Botafogo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.942001/-43.175327,64.92U11573,-111.56U28390,91.82U28390,Q3180571,Q11469,Q71989864,0072430cx050-04,Q172984,53.8U28390,30.0U174728,24.0U174728,71016
Q65621477,Q125191,Vista de Botafogo e Pão de Açúcar,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1890-01-01T00:00:00Z/8,1885-01-01T00:00:00Z/9,1895-01-01T00:00:00Z/9,Q155,@-22.943612/-43.181635,11.18U11573,116.5U28390,93.5U28390,Q3180571,Q11469,Q71989864,0072430cx050-05,Q172984,46.2U28390,30.0U174728,24.0U174728,71017
